solar_TIMESTAMP,CZE_BIK_Pab_Jt_6,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2016-06-01 18:25:34+00:00,185.8423948287964,10.909,98.7605,25.14992077,53.16693250778,0.6975,0.0,0.2945080476,0.4983014047999999,284.6387202774043,0.0161927730521807
2016-06-01 18:35:34+00:00,163.24913501739502,10.97,98.9205,34.11091549,72.11047534585998,0.7812,0.0,0.2952559762,0.4983014047999999,250.13970089359304,0.0141599281780624
2016-06-01 18:45:34+00:00,147.3391056060791,10.9775,99.031,46.11162852,97.47998269128,0.6727,0.0,0.295961619,0.4982802619,215.88908413785725,0.0127168330385845
2016-06-01 18:55:34+00:00,140.34008979797363,10.9205,98.989,49.25451585,104.1240465069,0.3372,0.0,0.2965060476,0.498259119,181.95205361951903,0.0132177770658106
2016-06-01 19:05:34+00:00,82.97407627105713,10.4365,97.1295,52.19107394,110.33193030916,0.3467,0.0,0.2969685476,0.4982406189999999,148.39319614026098,0.0363363216577711
2016-06-01 19:15:34+00:00,44.10827159881592,10.4825,88.72,32.48789613,68.67941241882001,0.2247,0.0,0.2972909762,0.4982406189999999,115.27637877678312,0.1432279387478813
2016-06-01 19:25:34+00:00,31.87882900238037,10.6425,86.773,19.07047535,40.3149848899,0.3735,0.0,0.297534119,0.4982194762,82.66462733307021,0.1697541394046064
2016-06-01 19:35:34+00:00,52.96945571899414,10.2955,94.344,19.12549296,40.43129211744,0.143,0.0,0.2977746189999999,0.4982194762,50.62000639380444,0.0709246014191063
2016-06-01 19:45:34+00:00,38.5122299194336,10.0215,95.011,16.14079225,34.1216348165,0.3888,0.0,0.2979569762,0.4981983333,19.203501207314773,0.061422580473351
2016-06-01 19:55:34+00:00,22.50528335571289,10.1165,90.0655,6.340779049,13.404406909586,0.3715,0.0,0.2981181905,0.4981798333,0.0,0.1230911806454703
2016-06-01 20:05:34+00:00,2.1398067474365234,10.086,91.822,0.0,0.0,0.6535,0.0,0.2982979048,0.4981798333,0.0,0.101120710833615
2016-06-01 20:15:34+00:00,0.2744197845458984,10.0555,92.866,0.0,0.0,0.4593,0.0,0.2983190476,0.4981586905,0.0,0.088031474312588
