solar_TIMESTAMP,NZL_HUA_HUA_Aau_Jt_4,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2012-09-20 23:16:30+00:00,147.6963,6.882,98.80003691408432,0.0193267799999999,0.04086,0.0,0.0,0.534,0.629,0.0,0.01192524
2012-09-20 23:31:30+00:00,147.6963,6.3345001,98.89559479145042,0.0170516499999999,0.03605,0.0,0.0,0.534,0.629,0.0,0.01056966
2012-09-20 23:46:30+00:00,152.3485,5.7870002,99.00009455365172,0.01477652,0.03124,0.0,0.0,0.534,0.629,0.0,0.00921409
2012-09-21 00:01:30+00:00,152.3485,5.3305001,99.241814590853,0.018756815,0.039655,0.0,0.0,0.534,0.629,0.0,0.00676872
2012-09-21 00:16:51+00:00,152.3485,4.8740001,99.50007880205813,0.0227371099999999,0.04807,0.0,0.0,0.534,0.629,0.0,0.00432334
2012-09-21 00:31:51+00:00,152.3485,4.908,99.7506318465526,0.020464345,0.043265,0.008,0.0,0.534,0.629,0.0,0.00216167
2012-09-21 00:46:51+00:00,157.111,4.9419999,100.0,0.01819158,0.03846,0.016,0.0,0.534,0.629,0.0,0.0
2012-09-21 01:01:51+00:00,152.3485,6.171,100.0,0.015918815,0.033655,0.039,0.0,0.534,0.629,0.0,0.0
2012-09-21 01:16:51+00:00,152.3485,7.4000001,100.0,0.01364605,0.02885,0.062,0.0,0.534,0.629,0.0,0.0
2012-09-21 01:31:51+00:00,152.3485,8.2850001,94.0540053835978,0.012508485,0.026445,0.101,0.0,0.534,0.629,0.0,0.06503348
2012-09-21 01:46:51+00:00,147.6963,9.1700001,88.7993082120406,0.01137092,0.02404,0.14,0.0,0.534,0.629,0.0,0.13006696
2012-09-21 02:01:51+00:00,147.6963,9.335,88.54583636472893,0.00852819,0.01803,0.132,0.1,0.534,0.629,0.0,0.13449758
2012-09-21 02:16:51+00:00,132.6303,9.5,88.29916838468425,0.00568546,0.01202,0.124,0.1,0.534,0.629,0.0,0.1389282
2012-09-21 02:31:51+00:00,132.6303,9.125,90.63607161838996,0.007390625,0.015625,0.0635,0.0,0.534,0.629,0.0,0.1084082
2012-09-21 02:46:51+00:00,137.2826,8.75,93.09966544125028,0.00909579,0.01923,0.003,0.0,0.534,0.629,0.0,0.0778882
2012-09-21 03:01:51+00:00,152.3485,8.6599998,91.95651429091724,0.0113685549999999,0.024035,0.013,0.0,0.534,0.629,0.0,0.09024025
2012-09-21 03:16:51+00:00,147.6963,8.5699997,90.79961084169956,0.01364132,0.02884,0.023,0.0,0.534,0.629,0.0,0.1025923
2012-09-21 03:31:51+00:00,132.6303,8.6749997,89.23824318591205,0.0113685549999999,0.024035,0.016,0.0,0.534,0.629,0.0,0.12085934
2012-09-21 03:46:51+00:00,147.6963,8.7799997,87.699391699745,0.00909579,0.01923,0.009,0.0,0.534,0.629,0.0,0.13912639
2012-09-21 04:01:51+00:00,132.6303,8.7449999,87.05088315868763,0.0102309899999999,0.02163,0.024,0.0,0.534,0.629,0.0,0.14611498
2012-09-21 04:16:51+00:00,132.6303,8.71,86.39935900144262,0.0113661899999999,0.02403,0.039,0.0,0.534,0.629,0.0,0.15310358
2012-09-21 04:31:51+00:00,132.6303,8.8099999,85.49288691105355,0.011936155,0.025235,0.1455,0.0,0.534,0.629,0.0,0.1644164
2012-09-21 04:46:51+00:00,132.6303,8.9099998,84.59917286429679,0.01250612,0.02644,0.252,0.0,0.534,0.629,0.0,0.17572923
2012-09-21 05:01:51+00:00,132.6303,8.96,84.24786694765234,0.01250612,0.02644,0.2645,0.0,0.534,0.629,0.0,0.18034594
2012-09-21 05:16:51+00:00,132.6303,9.0100002,83.89908385355473,0.01250612,0.02644,0.277,0.0,0.534,0.629,0.0,0.18496265
2012-09-21 05:31:51+00:00,132.6303,8.9349999,84.04818963077582,0.0295577699999999,0.06249,0.3155,0.0,0.534,0.629,0.0,0.18232387
2012-09-21 05:46:51+00:00,132.6303,8.8599997,84.19917628959406,0.04660942,0.09854,0.354,0.0,0.534,0.629,0.0,0.1796851
2012-09-21 06:01:51+00:00,132.6303,8.7949996,84.09950953518708,1.65681021,3.50277,0.312,0.0,0.534,0.629,35.74228159063753,0.18002552
2012-09-21 06:16:51+00:00,132.6303,8.7299995,83.99923565958932,3.267011,6.907,0.27,0.0,0.534,0.629,106.67045757509112,0.18036593
2012-09-21 06:31:51+00:00,128.0957,8.7349997,84.19930918860648,10.1938595,21.5515,0.256,0.0,0.534,0.629,177.11508027905654,0.17817091
2012-09-21 06:46:51+00:00,113.4905,8.7399998,84.39924886238414,17.120707999999997,36.196,0.242,0.0,0.534,0.629,246.77434689487384,0.17597589
2012-09-21 07:01:51+00:00,113.4905,8.7199998,84.6489202375661,22.6011225,47.7825,0.1505,0.0,0.534,0.629,315.3498192986947,0.17292541
2012-09-21 07:16:51+00:00,109.0811,8.6999998,84.89929411686528,28.081537,59.369,0.059,0.0,0.534,0.629,382.5477026354216,0.16987492
2012-09-21 07:31:51+00:00,109.0811,9.3699999,82.58402765246528,68.53273349999999,144.8895,0.2,0.0,0.534,0.629,448.0801040109584,0.20498511
2012-09-21 07:46:51+00:00,109.0811,10.04,80.49835552249185,108.98393,230.41,0.341,0.0,0.534,0.629,511.666265898562,0.2400953
2012-09-21 08:01:51+00:00,90.7091,10.79,77.69114961551256,130.62131499999998,276.155,0.3745,0.0,0.534,0.629,573.0337689754274,0.28876001
2012-09-21 08:16:51+00:00,86.58449999999999,11.54,75.19730998723676,152.25869999999998,321.9,0.408,0.0,0.534,0.629,631.9196992362437,0.33742473
2012-09-21 08:31:51+00:00,82.626,11.975,74.05616762861007,181.378945,383.465,0.6415,0.0,0.534,0.629,688.071774383193,0.36323868
2012-09-21 08:46:51+00:00,78.8713,12.41,72.99691143104543,210.49919,445.03,0.875,0.0,0.534,0.629,741.2494246671106,0.38905263
2012-09-21 09:01:51+00:00,72.0477,12.655,72.28241959932704,214.730175,453.975,1.3395,0.0,0.534,0.629,791.2248235488305,0.40582253
2012-09-21 09:16:51+00:00,75.3296,12.9,71.59672286932165,218.96116,462.92,1.804,0.0,0.534,0.629,837.7838637652623,0.42259243
