solar_TIMESTAMP,CZE_LAN_Qro_Jt_6,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2016-06-07 16:48:11+00:00,18423.373378813267,22.653,30.732,431.3140741,911.7979526474,1.558683035,0.0,0.445625,0.4458,631.4752842862096,1.905156412
2016-06-07 16:58:11+00:00,17777.900487184525,22.687,30.938,405.8755556,858.0209245383999,1.563729896,0.0,0.445725,0.4458,597.7196260509473,1.903410614
2016-06-07 17:08:11+00:00,17151.624128222466,22.8435,31.6205,381.7081481,806.9310250834,0.9862628,0.0,0.44555,0.445825,563.5613146304939,1.902556088
2016-06-07 17:18:11+00:00,16465.364448726177,22.8665,31.2125,350.7940741,741.5786726473999,1.521230017,0.0,0.4453,0.4458750000000001,529.0653551055146,1.916575308
2016-06-07 17:28:11+00:00,16124.60121512413,22.7255,30.2855,303.7140741,642.0515526474,1.696276391,0.0,0.4453,0.4456,494.29739511165633,1.925883528
2016-06-07 17:38:11+00:00,15649.47721362114,22.6145,28.8135,292.5592593,618.4702741602,1.078301599,0.0,0.4453250000000001,0.445575,459.323599908547,1.9533564340000005
2016-06-07 17:48:11+00:00,15020.800586789846,22.771,29.851,261.3518519,552.4978149166,1.442339618,0.0,0.4453250000000001,0.4456,424.2105264638169,1.943237355
2016-06-07 17:58:11+00:00,14670.439086854458,22.5005,29.481,235.3348148,497.4977984872,1.671042088,0.0,0.445275,0.44555,389.02499679170944,1.921698961
2016-06-07 18:08:11+00:00,14048.959523439407,22.4165,29.721,196.4111111,415.2130888654,1.196637197,0.0,0.4453,0.44555,353.8339707871994,1.905413096
2016-06-07 18:18:11+00:00,13461.07155457139,22.401,29.7935,166.6622222,352.3239377308,0.967934727,0.0,0.4453250000000001,0.4456,318.704418797927,1.901655749
2016-06-07 18:28:11+00:00,12592.46725589037,22.283,31.8875,141.6718519,299.4942949166,0.974044085,0.0,0.445275,0.44555,283.70319417605685,1.831749837
2016-06-07 18:38:11+00:00,11915.803037583828,21.97,32.86,117.3007407,247.9737658398,0.850661626,0.0,0.4453250000000001,0.4454999999999999,248.8969060530249,1.771510137
2016-06-07 18:48:11+00:00,11395.094517618418,21.5355,33.1615,88.33407407,186.73823258398,1.155067004,0.0,0.445275,0.4453249999999999,214.35179257887208,1.717377668
2016-06-07 18:58:11+00:00,10353.741995990276,20.929,34.172,44.70074074,94.49736592436,1.065153199,0.0,0.44525,0.4453750000000001,180.13359486772464,1.629672012
2016-06-07 19:08:11+00:00,9451.547972857952,20.6925,34.309,35.1837037,74.3783496218,1.167285719,0.0,0.4452,0.4453249999999999,146.30743188923623,1.602793021
2016-06-07 19:18:11+00:00,8532.558619976044,20.601,34.2215,31.6962963,67.00597037819999,1.140988919,0.0,0.4451249999999999,0.445275,112.9376765437821,1.59590873
2016-06-07 19:28:11+00:00,8038.2408909499645,20.2005,36.1435,28.24148148,59.70249184872,0.910294267,0.0,0.44515,0.445275,80.08783315779435,1.511457591
2016-06-07 19:38:11+00:00,7344.783212989569,19.983,37.2955,19.8,41.8572,1.25321516,0.0,0.44515,0.4453249999999999,47.82041663181524,1.464355949
2016-06-07 19:48:11+00:00,6831.271288916469,19.6935,38.02,11.30962963,23.90855703782,1.061036023,0.0,0.445125,0.4453249999999999,16.196833471637945,1.421697052
2016-06-07 19:58:11+00:00,6317.759832367301,19.453,38.6455,3.397777778,7.182902222691999,1.019598642,0.0,0.44505,0.4453249999999999,0.0,1.386484516
2016-06-07 20:08:11+00:00,5878.62629070878,19.1935,39.58,0.0,0.0,1.179371622,0.0,0.4451249999999999,0.4453749999999999,0.0,1.343495801
2016-06-07 20:18:11+00:00,5494.674598798156,18.801,41.2695,0.0,0.0,0.935661382,0.0,0.445125,0.4453749999999999,0.0,1.274338895
2016-06-07 20:28:11+00:00,5149.1126995533705,18.5835,42.5775,0.0,0.0,1.023583005,0.0,0.445175,0.4453749999999999,0.0,1.229125893
2016-06-07 20:38:11+00:00,4892.323777079582,18.1525,44.919,0.0,0.0,1.295715038,0.0,0.4451249999999999,0.4454249999999999,0.0,1.147574972
2016-06-07 20:48:11+00:00,4601.944662630558,17.897,46.109,0.0,0.0,1.052934484,0.0,0.445025,0.44545,0.0,1.104892875
2016-06-07 20:58:11+00:00,4357.151469215751,17.7255,47.3525,0.0,0.0,0.755568148,0.0,0.445,0.445425,0.0,1.067804582
2016-06-07 21:08:11+00:00,4052.377292886376,18.0915,46.3835,0.0,0.0,1.053996981,0.0,0.44495,0.445475,0.0,1.11279109
2016-06-07 21:18:11+00:00,3881.961546838284,17.752,46.0025,0.0,0.0,0.749458791,0.0,0.444975,0.44555,0.0,1.097015518
2016-06-07 21:28:11+00:00,3692.3525407910342,17.832,44.477,0.0,0.0,0.900200546,0.0,0.4448,0.445575,0.0,1.133705052
2016-06-07 21:38:11+00:00,3473.9520084112883,18.2365,43.081,0.0,0.0,1.087332823,0.0,0.4447499999999999,0.44555,0.0,1.192138524
2016-06-07 21:48:11+00:00,3452.291624620557,17.92,43.7825,0.0,0.0,0.900200546,0.0,0.4447499999999999,0.44555,0.0,1.1542608
2016-06-07 21:58:11+00:00,3272.279482334852,17.1535,47.4555,0.0,0.0,1.252285475,0.0,0.444725,0.445575,0.0,1.02790613
2016-06-07 22:08:11+00:00,2943.5115102678537,16.6615,50.365,0.0,0.0,1.10154372,0.0,0.4447499999999999,0.445625,0.0,0.9411610671
2016-06-07 22:18:11+00:00,2780.294230207801,15.9255,56.063,0.0,0.0,1.626417216,0.0,0.4447,0.445625,0.0,0.7949461542
2016-06-07 22:28:11+00:00,2439.530529081821,16.3065,53.527,0.0,0.0,1.489886357,0.0,0.44445,0.445675,0.0,0.8615229676
2016-06-07 22:38:11+00:00,2624.208092689514,16.196,52.1235,0.0,0.0,1.262379196,0.0,0.4445,0.445675,0.0,0.8813115718000001
2016-06-07 22:48:11+00:00,2681.724289432168,16.181,51.8715,0.0,0.0,1.133817065,0.0,0.4444249999999999,0.445625,0.0,0.8851032608
2016-06-07 22:58:11+00:00,2660.0639056414366,16.0395,52.5085,0.0,0.0,1.128770204,0.0,0.4444249999999999,0.445675,0.0,0.8655374559
2016-06-07 23:08:11+00:00,2403.2749831676483,15.6395,55.7085,0.0,0.0,1.272472917,0.0,0.4444249999999999,0.445725,0.0,0.7868296964
2016-06-07 23:18:11+00:00,2336.0282108187675,15.155,58.5575,0.0,0.0,1.210715282,0.0,0.4444249999999999,0.445725,0.0,0.7136785102000001
2016-06-07 23:28:11+00:00,2141.6205391287804,14.4685,63.6145,0.0,0.0,0.931544207,0.0,0.4443999999999999,0.445775,0.0,0.5994629277
2016-06-07 23:38:11+00:00,1875.2342853695156,13.9345,67.924,0.0,0.0,0.854645989,0.0,0.444125,0.445775,0.0,0.510492083
2016-06-07 23:48:11+00:00,1707.2183396667242,13.759,69.5335,0.0,0.0,0.735380706,0.0,0.4439,0.4457749999999999,0.0,0.4793793993
2016-06-07 23:58:11+00:00,1488.8173397630453,13.435,72.5575,0.0,0.0,0.518896951,0.0,0.44395,0.4458500000000001,0.0,0.4227855149
2016-06-08 00:08:00+00:00,1323.2007268816233,13.126,73.7515,0.0,0.0,0.743482245,0.0,0.4439,0.4458,0.0,0.396316862
2016-06-08 00:18:00+00:00,1191.1738384515047,13.1565,75.6085,0.0,0.0,1.191590337,0.0,0.443675,0.4458,0.0,0.3690133086
2016-06-08 00:28:00+00:00,1056.7480847239494,13.29,76.131,0.0,0.0,0.901263043,0.0,0.443625,0.4458249999999999,0.0,0.3642700184999999
2016-06-08 00:38:00+00:00,915.1238650083542,13.103,76.7835,0.0,0.0,0.826357008,0.0,0.44345,0.445825,0.0,0.3500112689
2016-06-08 00:48:00+00:00,915.0574766099452,12.7675,79.003,0.0,0.0,0.767786863,0.0,0.443325,0.4458749999999999,0.0,0.3096754515
2016-06-08 00:58:00+00:00,766.2352584302425,12.5195,80.006,0.0,0.0,0.839505408,0.0,0.443325,0.4458999999999999,0.0,0.2901242135
2016-06-08 01:08:00+00:00,662.9998963326216,12.615,77.5345,0.0,0.0,1.237012081,0.0,0.44335,0.4458999999999999,0.0,0.32803692
2016-06-08 01:18:00+00:00,550.1672029495239,12.2335,79.6515,0.0,0.0,1.247105803,0.0,0.443225,0.445925,0.0,0.2897686731
2016-06-08 01:28:00+00:00,511.7119569331408,12.5235,76.402,0.0,0.0,1.153074822,0.0,0.4432000000000001,0.4458749999999999,0.0,0.3425102336
2016-06-08 01:38:00+00:00,511.6455685347319,12.7295,74.8495,0.0,0.0,1.640628113,0.0,0.442975,0.44585,0.0,0.370010873
2016-06-08 01:48:00+00:00,511.5787126123905,12.39,79.457,0.0,0.0,1.521230017,0.0,0.4429999999999999,0.44585,0.0,0.295565178
2016-06-08 01:58:00+00:00,528.3071864396334,12.142,81.2225,0.0,0.0,1.272472917,0.0,0.4429999999999999,0.44595,0.0,0.2657911631
2016-06-08 02:08:00+00:00,657.8014977276325,11.791,84.003,0.0,0.0,1.243121439,0.0,0.4428749999999999,0.4459,0.0,0.2212520587999999
2016-06-08 02:18:00+00:00,492.1848848462105,11.219,87.912,0.0,0.0,0.68677147,0.0,0.4425,0.4458249999999999,0.0,0.160974874
2016-06-08 02:28:00+00:00,391.34838804602623,10.262,93.3045,0.0,0.0,0.272132033,0.0,0.44275,0.445925,0.0,0.0836570896
2016-06-08 02:38:00+00:00,379.285803064704,9.751,97.233,0.0,0.0,0.236671197,0.0,0.44275,0.44595,0.0,0.033408652
2016-06-08 02:48:00+00:00,235.26225052773952,9.785,99.4945,0.0,0.0,0.49060797,0.0,0.442475,0.44585,0.0,0.0061173349
2016-06-08 02:58:00+00:00,105.6351624429226,9.854,100.0,0.0,0.0,0.611998247,0.0,0.442275,0.4458999999999999,0.0,0.0
2016-06-08 03:08:00+00:00,0.0,10.468,97.2825,0.0,0.0,0.998348703,0.0,0.442025,0.44595,0.0,0.0344244078999999
2016-06-08 03:18:00+00:00,0.0,9.8805,95.12,0.0,0.0,0.245835233,0.0,0.442,0.44595,0.0,0.0594352156
2016-06-08 03:28:00+00:00,0.0,9.48,98.606,0.0,0.0,0.518896951,0.0,0.44205,0.4459,0.0,0.0165272866999999
2016-06-08 03:38:00+00:00,0.0,9.7965,100.0,0.0,0.0,0.63723255,0.0,0.442,0.44595,0.0,0.0
2016-06-08 03:48:00+00:00,0.0,9.518,100.0,0.0,0.0,0.369217692,0.0,0.4418000000000001,0.445975,0.0,0.0
2016-06-08 03:58:00+00:00,0.0,9.068,100.0,0.0,0.0,0.46935803,0.0,0.441775,0.4459,0.0,0.0
2016-06-08 04:08:00+00:00,0.0,8.992,100.0,2.073462342,4.383299390987999,0.574545229,0.0,0.441775,0.446025,11.858473924969983,0.0
2016-06-08 04:18:00+00:00,0.0,9.251,100.0,18.39851852,38.89446815128,0.426858152,0.0,0.441775,0.44605,43.3232966758147,0.0
2016-06-08 04:28:00+00:00,0.0,9.7545,100.0,33.88,71.62232,0.295374154,0.0,0.441575,0.446,75.44302065512431,0.0
2016-06-08 04:38:00+00:00,0.0,10.197,100.0,44.55407407,94.18731258398,0.140648035,0.0,0.44115,0.446075,108.15652048187168,0.0
2016-06-08 04:48:00+00:00,0.0,10.468,100.0,62.26814815,131.6348651891,0.210374397,0.0,0.441175,0.4460499999999999,141.40154079813385,0.0
2016-06-08 04:58:00+00:00,0.0,10.971,97.8695,82.2637037,173.90546962179997,0.208382216,0.0,0.44115,0.44605,175.11481474414592,0.0279081838
2016-06-08 05:08:00+00:00,0.0,10.91,94.403,102.4059259,216.4861273526,0.494592333,0.0,0.441125,0.446025,209.23218435824447,0.073020297
2016-06-08 05:18:00+00:00,0.0,11.1235,93.2895,115.8503704,244.9076830256,0.417694116,0.0,0.4408749999999999,0.446,243.6887226725613,0.0887984732
2016-06-08 05:28:00+00:00,0.0,10.9025,93.892,119.3866667,252.3834134038,0.607881071,0.0,0.44095,0.445625,278.4188572721226,0.0796472249
2016-06-08 05:38:00+00:00,0.0,11.055,95.1885,180.4407407,381.4517258398,0.456209631,0.0,0.4409749999999999,0.44565,313.3564950823757,0.0633804213
2016-06-08 05:48:00+00:00,0.0,11.5205,91.3025,208.2014815,440.137931891,0.607881071,0.0,0.4408249999999999,0.4456,348.4351481473386,0.1181614192
2016-06-08 05:58:00+00:00,0.0,12.2185,85.822,237.6651852,502.4242015128,0.591677993,0.0,0.440725,0.445625,383.5880601594128,0.2016996939999999
2016-06-08 06:08:00+00:00,0.0,12.291,83.3775,268.9214815,568.500011891,1.100481223,0.0,0.4403249999999999,0.445575,418.7483334996364,0.2376065959
2016-06-08 06:18:00+00:00,51.70113407075405,12.512,83.122,303.6162963,641.8448503781999,0.911356764,0.0,0.44025,0.445575,453.8490565470804,0.2447887111
2016-06-08 06:28:00+00:00,622.5455179810524,12.9545,80.578,341.9614815,722.9065718909999,0.71306827,0.0,0.440175,0.4456,488.8234310145706,0.2899757242
2016-06-08 06:38:00+00:00,1656.4499158412218,13.965,74.983,382.6859259,808.9980473525999,0.630193507,0.0,0.440175,0.44555,523.6048990690508,0.3989366479
2016-06-08 06:48:00+00:00,2817.516615614295,14.7775,71.12,383.0688889,809.8076311345999,0.489545473,0.0,0.4402,0.4455,558.127269994038,0.4853962761
2016-06-08 06:58:00+00:00,3988.17971162498,15.2655,68.328,433.2044444,915.7941954616,0.644271592,0.0,0.4402,0.44555,592.3248461535595,0.5493087408
2016-06-08 07:08:00+00:00,5489.943724125624,15.3305,66.1655,413.5022222,874.1436977308,0.988254982,0.0,0.4401,0.44545,626.1325480176993,0.5892693405
2016-06-08 07:18:00+00:00,6598.22603687644,15.3,66.7185,420.8762963,889.7324903781999,0.974044085,0.0,0.439625,0.4454999999999999,659.4860380117168,0.5785039733999999
2016-06-08 07:28:00+00:00,7464.18134495616,16.051,66.261,456.6874074,965.4371792436,0.532045351,0.0,0.43965,0.445425,692.3218429534223,0.6153483905
2016-06-08 07:38:00+00:00,8512.481272220612,16.57,63.3625,532.4488889,1125.5969511346,0.781864948,0.0,0.43935,0.445425,724.5774748453064,0.690678517
2016-06-08 07:48:00+00:00,9613.56558650732,16.81,60.308,549.8288889,1162.3382711346,0.989184666,0.0,0.439375,0.4454249999999999,756.1915497918751,0.7597562915
2016-06-08 07:58:00+00:00,10172.41283878684,16.753,61.0665,506.6844444,1071.1309154616,1.138996737,0.0,0.439375,0.4453499999999999,787.1039048158407,0.7425460051
2016-06-08 08:08:00+00:00,10985.584694892168,17.3095,59.7245,609.3837037,1288.2371496217995,1.003395563,0.0,0.4393499999999999,0.4453499999999999,817.2557123508827,0.7957059835
2016-06-08 08:18:00+00:00,12072.273012250662,17.451,58.0385,635.8733333,1344.2362265962,1.362519534,0.0,0.439375,0.44525,846.5895921927877,0.8364602515999999
2016-06-08 08:28:00+00:00,13086.98321506381,18.1375,55.781,649.7985185,1373.674068109,1.16423104,0.0,0.4393999999999999,0.445275,875.0497206965338,0.9204051582
2016-06-08 08:38:00+00:00,14029.715303331614,18.0495,55.9145,635.3925926,1343.2199407564,1.29266036,0.0,0.43935,0.4452,902.5819370108712,0.9125669429
2016-06-08 08:48:00+00:00,14646.148413419724,18.74,54.77,666.4533333,1408.8823465962,0.897145868,0.0,0.4391249999999999,0.4452,929.1338461486538,0.9776697406
2016-06-08 08:58:00+00:00,16027.947187423706,19.541,51.1015,726.0,1534.764,0.976036267,0.0,0.4390249999999999,0.4452,954.6549186965088,1.111064137
2016-06-08 09:08:00+00:00,16977.877274155617,19.8575,51.746,742.94,1570.57516,0.797005529,0.0,0.439,0.445025,979.0965869744244,1.118163584
2016-06-08 09:18:00+00:00,17923.00869524479,20.071,48.588,763.9540741,1614.9989126473995,1.189465343,0.0,0.438775,0.444825,1002.4123374618448,1.207195651
2016-06-08 09:28:00+00:00,19415.174908936024,19.9565,47.055,781.8637037,1652.8598696217998,1.072192241,0.0,0.438425,0.4448749999999999,1024.5577993146987,1.234412553
2016-06-08 09:38:00+00:00,20257.13688880205,20.2885,45.968,803.4562963,1698.5066103782,1.038856399,0.0,0.438425,0.444775,1045.4908288047873,1.285887937
2016-06-08 09:48:00+00:00,21434.997983276844,20.883,45.2775,744.8792593,1574.6747541602,0.715060452,0.0,0.43845,0.444725,1065.1715895208313,1.350913422
2016-06-08 09:58:00+00:00,21506.792828440663,21.0665,45.701,796.6118519,1684.0374549166,0.899270861,0.0,0.4384749999999999,0.44465,1083.5626281785903,1.355655385
2016-06-08 10:08:00+00:00,22655.86379915476,21.73,45.617,684.7948148,1447.6562384872,0.682787107,0.0,0.43835,0.444725,1100.6289458958283,1.414051766
2016-06-08 10:18:00+00:00,22941.193655133247,21.1425,43.901,777.3496296,1643.3171169743998,0.934598885,0.0,0.43835,0.4447,1116.3380647963324,1.407143145
2016-06-08 10:28:00+00:00,24457.353197038174,21.295,43.245,831.8037037,1758.4330296218,1.108582762,0.0,0.4383249999999999,0.444625,1130.6600898164063,1.4369723049999998
2016-06-08 10:38:00+00:00,25251.330390572548,21.6385,41.9675,904.9414815,1913.046291891,1.061036023,0.0,0.43845,0.4446000000000001,1143.5677655960824,1.500532867
2016-06-08 10:48:00+00:00,25692.615009844303,21.81,41.9595,893.9740741,1889.8611926474,1.046957938,0.0,0.438425,0.44455,1155.0365283469523,1.516542738
2016-06-08 10:58:00+00:00,26109.902560710907,22.115,41.2085,893.8762963,1889.6544903782,1.347246141,0.0,0.4383749999999999,0.4445749999999999,1165.0445525977116,1.564997826
2016-06-08 11:08:00+00:00,26136.111952364445,21.8825,39.664,900.6718519,1904.0202949166,1.440347437,0.0,0.438425,0.444525,1173.5727927286018,1.583512065
2016-06-08 11:18:00+00:00,26747.74359166622,22.058,37.8635,910.8162963,1925.4656503782,0.704037046,0.0,0.438275,0.4445,1180.6050192156667,1.64830737
2016-06-08 11:28:00+00:00,27155.43755143881,22.87,37.2345,925.1325926,1955.7303007564,1.071129744,0.0,0.438275,0.4444249999999999,1186.127849515833,1.74915938
2016-06-08 11:38:00+00:00,27423.973947763443,22.0235,36.4295,871.8437037,1843.0775896218,1.734659093,0.0,0.43835,0.4444999999999999,1190.1307735340852,1.682806237
2016-06-08 11:48:00+00:00,27421.39134556055,22.462,36.6015,934.4948148,1975.5220384872,0.997286206,0.0,0.43855,0.4444999999999999,1192.6061736242043,1.72362534
2016-06-08 11:58:00+00:00,27764.3051892519,22.87,36.9065,946.0488889,1999.9473511346,1.320949341,0.0,0.4381,0.444375,1193.5493390850886,1.7583001379999998
2016-06-08 12:08:00+00:00,27754.52271848917,23.1145,35.6515,943.6207407,1994.8142458398,1.186543476,0.0,0.437925,0.44445,1192.9584751249945,1.819992031
2016-06-08 12:18:00+00:00,27708.75586569309,23.1485,34.5115,949.9762963,2008.2498903782,1.465714551,0.0,0.43775,0.444275,1190.8347062766975,1.856044047
2016-06-08 12:28:00+00:00,27967.69493073225,22.954,34.1605,910.1318519,1924.0187349166,1.550581496,0.0,0.437775,0.44425,1187.1820742570446,1.844177997
2016-06-08 12:38:00+00:00,28272.219449281693,23.2975,33.333,917.2696296,1939.1079969744,1.224926179,0.0,0.437725,0.4439,1182.0075302749694,1.906519429
2016-06-08 12:48:00+00:00,27960.128523409367,23.4115,34.519,835.0059259,1765.2025273526,1.525347193,0.0,0.4378,0.4437,1175.32092180265,1.885523399
2016-06-08 12:58:00+00:00,27614.45067822933,23.2325,34.965,899.36,1901.24704,1.089325005,0.0,0.437725,0.44365,1167.1349738349184,1.852565547
2016-06-08 13:08:00+00:00,28197.29032367468,23.6675,35.0415,895.8155556,1893.7540845384,1.099551538,0.0,0.437725,0.4436,1157.4652646726645,1.899543222
2016-06-08 13:18:00+00:00,28060.348823666573,23.629,34.214,880.1385185,1860.612828109,1.902666425,0.0,0.43775,0.443575,1146.3301962762305,1.919289163
2016-06-08 13:28:00+00:00,27645.088456571106,23.0535,33.2565,832.3822222,1759.6560177308,1.74382313,0.0,0.437675,0.443575,1133.7509592453457,1.880783394
2016-06-08 13:38:00+00:00,27709.687173366547,23.4195,31.8875,859.5155556,1817.0158845384,2.247579499,0.0,0.4376,0.443575,1119.7514924920663,1.962243553
2016-06-08 13:48:00+00:00,27800.67855119705,23.4345,30.6405,832.92,1760.7928799999995,2.22632956,0.0,0.437675,0.4436,1104.358437683646,1.999975886
2016-06-08 13:58:00+00:00,27555.767074227333,23.774,30.694,864.657037,1827.884976218,1.264371378,0.0,0.437675,0.443575,1087.6010885419478,2.039698777
2016-06-08 14:08:00+00:00,26854.99732196331,23.492,30.213,623.3088889,1317.6749911346,1.537433096,0.0,0.437575,0.443575,1069.511335095846,2.019288289
2016-06-08 14:18:00+00:00,25866.311371326447,23.4615,31.075,572.5948148,1210.4654384872,1.490948854,0.0,0.43755,0.443575,1050.1236029927989,1.990684132
2016-06-08 14:28:00+00:00,26319.592654705048,23.934,30.7815,768.2725926,1624.1282607564,1.353355498,0.0,0.437525,0.4436,1029.4747879850584,2.05680285
2016-06-08 14:38:00+00:00,26362.59363591671,23.8695,29.8205,765.8933333,1619.0985065962,1.074184423,0.0,0.437525,0.4435499999999999,1007.6041857151004,2.0772951500000003
2016-06-08 14:48:00+00:00,26225.654006004333,24.1745,29.382,737.7414815,1559.585491891,0.786911808,0.0,0.4375,0.4435499999999999,984.5534169340734,2.128885241
2016-06-08 14:58:00+00:00,25378.52308154106,24.701,30.5795,715.66,1512.9052399999998,0.905247407,0.0,0.4376,0.4433749999999999,960.366348295446,2.159745875
2016-06-08 15:08:00+00:00,24797.71623015404,24.819,31.5825,690.3355556,1459.3693645384,0.723161991,0.0,0.4378,0.4432999999999999,935.0890088745454,2.143582147
2016-06-08 15:18:00+00:00,24449.639052152637,24.6895,33.5615,685.5281481,1449.2065050834,0.782927445,0.0,0.4377,0.4433249999999999,908.7695025730573,2.0655540340000003
2016-06-08 15:28:00+00:00,23828.04354280233,24.083,32.692,559.8755556,1183.5769245384,1.244183936,0.0,0.43765,0.4433249999999999,881.4579165749748,2.017998325
2016-06-08 15:38:00+00:00,24060.58994680643,24.3765,33.1385,639.9555556,1352.8660445384,1.060106338,0.0,0.4376,0.443275,853.2062260283681,2.040174291
2016-06-08 15:48:00+00:00,23820.47900557518,24.8265,33.409,596.9007407,1261.8481658398,0.930614522,0.0,0.4377,0.44325,824.0681951341728,2.087289746
2016-06-08 15:58:00+00:00,22838.991053402424,24.5215,33.2565,568.1214815,1201.0088118909998,0.936591067,0.0,0.437675,0.443275,794.0992748305354,2.054313863
2016-06-08 16:08:00+00:00,22327.762983739376,24.7085,31.5405,538.4703704,1138.3263630256,0.875895928,0.0,0.437625,0.443275,763.3564972670104,2.130801952
2016-06-08 16:18:00+00:00,21727.75959968567,24.861,32.0475,511.2881481,1080.8631450834,0.866864704,0.0,0.437675,0.4432999999999999,731.89836726992,2.13435252
2016-06-08 16:28:00+00:00,21043.7833070755,24.64,31.876,484.6925926,1024.6401407564,1.523355011,0.0,0.437675,0.443275,699.7847510050917,2.111704463
2016-06-08 16:38:00+00:00,20462.974585592747,24.4455,31.853,457.8118519,967.8142549166,0.765661869,0.0,0.437525,0.4433249999999999,667.0767620496148,2.088001615
2016-06-08 16:48:00+00:00,19978.13730686903,24.579,30.7435,425.3414815,899.171891891,0.883997468,0.0,0.437525,0.443275,633.8366450903814,2.13900048
2016-06-08 16:58:00+00:00,19380.535125732426,25.143,31.197,397.6703704,840.6751630256,0.576537411,0.0,0.4375499999999999,0.44335,600.1276574694699,2.197671351
2016-06-08 17:08:00+00:00,18694.159500300884,24.857,31.308,366.4711111,774.7199288653999,0.710013591,0.0,0.437575,0.44335,566.0139488027421,2.157065288
2016-06-08 17:18:00+00:00,18065.36599248648,24.857,31.5365,336.3311111,711.0039688653999,0.875895928,0.0,0.437525,0.4433249999999999,531.5604389005229,2.149889934
2016-06-08 17:28:00+00:00,17446.167945861816,24.651,31.594,311.5362963,658.5877303781999,0.707091724,0.0,0.437525,0.4433249999999999,496.8326942222425,2.121839412
2016-06-08 17:38:00+00:00,16766.990318894386,24.899,30.892,284.7940741,602.0546726473999,0.503756369,0.0,0.437525,0.4433249999999999,461.8968031008144,2.17556929
2016-06-08 17:48:00+00:00,16231.768921017649,25.067,31.6855,255.5748148,540.2851584872,0.927559843,0.0,0.437525,0.4433249999999999,426.8192499737435,2.1722203230000003
2016-06-08 17:58:00+00:00,15559.787422418594,24.6095,32.8485,224.9459259,475.5356873526,0.67362307,0.0,0.437475,0.44335,391.6667888605211,2.077770042
2016-06-08 18:08:00+00:00,14832.62313902378,24.312,33.268,197.4296296,417.3662369744,0.888114643,0.0,0.4375,0.4432999999999999,356.5063163269612,2.028375881
2016-06-08 18:18:00+00:00,14218.225628137589,24.0905,32.078,175.0548148,370.0658784872,1.054926666,0.0,0.43745,0.44325,321.40474417826863,2.037323284
2016-06-08 18:28:00+00:00,13834.158457815647,23.793,32.017,148.9481481,314.87638508339995,1.147098277,0.0,0.4375,0.44325,286.4288721232604,2.003049165
2016-06-08 18:38:00+00:00,13145.38349956274,23.591,34.214,122.5888889,259.1529111346,1.109645259,0.0,0.43755,0.443275,251.64526065175536,1.914903648
2016-06-08 18:48:00+00:00,12269.464321434498,23.4535,35.3235,101.4851852,214.5396815128,1.077239102,0.0,0.437625,0.443225,217.1201043673421,1.867078983
2016-06-08 18:58:00+00:00,11419.935934245586,23.0305,36.51,74.79185185,158.10997481089998,1.03075486,0.0,0.43785,0.44295,182.91910601653333,1.786615861
2016-06-08 19:08:00+00:00,10450.446516275406,22.7215,37.814,49.98888889,105.67651111346,1.03075486,0.0,0.43785,0.4429999999999999,149.1073514537156,1.717490062
2016-06-08 19:18:00+00:00,9432.970441877842,22.2105,39.8505,26.26148148,55.51677184872,1.09344218,0.0,0.4378,0.4430499999999999,115.74918578034644,1.610482219
2016-06-08 19:28:00+00:00,8475.475817918777,21.6575,41.5325,15.18814815,32.1077451891,1.216824639,0.0,0.4378,0.443275,82.90809089377906,1.513537044
2016-06-08 19:38:00+00:00,7642.743228003383,21.375,41.8985,11.40740741,24.11525926474,1.394792879,0.0,0.4378,0.4432999999999999,50.64656467871587,1.4782916309999998
2016-06-08 19:48:00+00:00,7073.93210567534,21.2035,42.0815,5.288148148,11.179145184872,1.401964734,0.0,0.4378,0.443025,19.02600207147568,1.458228173
2016-06-08 19:58:00+00:00,6569.900631904602,20.8375,43.3325,0.244444444,0.516755554616,1.55270649,0.0,0.4377749999999999,0.443025,0.0,1.395020524
2016-06-08 20:08:00+00:00,6101.8586829304695,20.4675,44.0535,0.0,0.0,1.581925156,0.0,0.4377500000000001,0.443075,0.0,1.346241486
2016-06-08 20:18:00+00:00,5828.158017247915,20.273,44.309,0.0,0.0,1.223863682,0.0,0.437775,0.443075,0.0,1.324101614
2016-06-08 20:28:00+00:00,5453.688178211451,19.991,45.11,0.0,0.0,1.307800941,0.0,0.4378,0.4431,0.0,1.282496723
2016-06-08 20:38:00+00:00,5251.965627074242,19.9565,44.53,0.0,0.0,1.231035536,0.0,0.4377,0.44315,0.0,1.293282922
2016-06-08 20:48:00+00:00,4961.469631642103,19.884,44.324,0.0,0.0,1.313910299,0.0,0.437725,0.4431,0.0,1.292269722
2016-06-08 20:58:00+00:00,4733.355354517698,19.541,45.2585,0.0,0.0,1.142981101,0.0,0.437725,0.44315,0.0,1.2438278779999998
2016-06-08 21:08:00+00:00,4531.632803380489,19.2165,45.9985,0.0,0.0,1.142981101,0.0,0.437725,0.4432000000000001,0.0,1.202495794
2016-06-08 21:18:00+00:00,4195.550419390202,18.755,48.8855,0.0,0.0,1.098489041,0.0,0.437725,0.44325,0.0,1.105902664
2016-06-08 21:28:00+00:00,3969.835475087166,18.1145,52.619,0.0,0.0,1.389746019,0.0,0.437575,0.44325,0.0,0.9847974876
