solar_TIMESTAMP,GUF_GUY_ST2_Dgu_Js_1,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2008-08-15 15:25:03+00:00,15196.997077207954,28.66,74.2994796544526,157.3,319.58,3.587,0.0,0.158,0.355,854.4177177238018,1.0084472183341096
2008-08-15 15:55:03+00:00,13561.977392608642,28.66,75.10949390826862,435.1,937.38,2.918,0.0,0.158,0.355,718.2129008087776,0.9766635575331222
2008-08-15 16:25:03+00:00,14822.495614275103,28.49,74.4151959764263,393.2,819.38,4.381,0.0,0.158,0.355,570.2179904391744,0.99412792061008
2008-08-15 16:55:03+00:00,12707.32351398997,28.03,77.88668563563778,293.5,629.48,5.006,0.0,0.158,0.355,412.9659307717567,0.8367225337346303
2008-08-15 17:25:03+00:00,9354.302943841543,27.65,81.58960793879669,168.7,349.58,4.771,0.0,0.157,0.355,249.1481046930197,0.6814452281758645
2008-08-15 17:55:03+00:00,6238.95517897201,27.17,85.17681391998187,37.94,79.38,3.83,0.0,0.157,0.355,81.5682706305633,0.5335698852822105
2008-08-15 18:25:03+00:00,3740.019390898603,26.68,87.14399139353505,2.897,5.91,4.318,0.0,0.157,0.355,0.0,0.4497132545978071
2008-08-15 18:55:03+00:00,2578.133468818068,26.4,88.41687093524592,0.0,0.8099999999999987,3.801,0.0,0.157,0.355,0.0,0.3985983664203589
2008-08-15 19:25:03+00:00,1916.469010834071,26.21,89.11116886708822,0.0,0.3200000000000003,2.828,0.0,0.157,0.355,0.0,0.3705527841493167
2008-08-15 19:55:03+00:00,1447.917663875538,26.07,89.34260151103565,0.0,0.4199999999999981,2.442,0.0,0.157,0.355,0.0,0.3597064465959521
2008-08-15 20:25:03+00:00,1138.5384175228387,25.92,90.26833208682538,0.0,0.5299999999999976,2.828,0.0,0.157,0.355,0.0,0.325576271441222
2008-08-15 20:55:03+00:00,906.8509913458169,25.81,90.84691369669396,0.0,1.1499999999999986,3.114,0.0,0.156,0.354,0.0,0.3042427038407065
2008-08-15 21:25:03+00:00,742.7841215486735,25.61,91.54121162853625,0.0,0.2799999999999976,2.711,0.0,0.156,0.354,0.0,0.2778688623043137
2008-08-15 21:55:03+00:00,587.547877722725,25.48,92.466942204326,0.0,0.7399999999999984,2.421,0.0,0.156,0.354,0.0,0.2455669139317267
2008-08-15 22:25:03+00:00,441.8395701676171,25.31,93.85553806801056,0.0,0.2399999999999984,1.84,0.0,0.156,0.354,0.0,0.1982979281269355
2008-08-15 22:55:03+00:00,306.7286746058607,25.36,94.086970711958,0.0,0.3200000000000003,2.862,0.0,0.156,0.354,0.0,0.191394120283525
2008-08-15 23:25:03+00:00,223.37658007318868,25.02,95.27782988182996,0.0,0.5599999999999987,1.672,0.0,0.156,0.354,0.0,0.1498016904606382
2008-08-15 23:55:03+00:00,223.37658007318868,24.89,96.02196724774248,0.0,1.2799999999999976,1.224,0.0,0.156,0.354,0.0,0.1252257806739927
2008-08-16 00:25:17+00:00,146.37662382514716,24.68,96.89012750797374,0.0,1.0599999999999987,1.07,0.0,0.156,0.354,0.0,0.0966827945197039
2008-08-16 00:55:17+00:00,146.37662382514716,24.52,97.38621908524875,0.0,0.6999999999999993,0.79,0.0,0.156,0.354,0.0,0.0804897842714796
2008-08-16 01:25:17+00:00,110.69388412649936,24.6,97.38621908524875,0.0,0.6199999999999974,1.388,0.0,0.156,0.354,0.0,0.0808740096991393
2008-08-16 01:55:17+00:00,77.27205970052464,24.47,97.13817329661126,0.0,0.1999999999999993,1.477,0.0,0.156,0.354,0.0,0.0878661446925404
2008-08-16 02:25:17+00:00,46.6116836240052,24.51,96.39403593069872,0.0,1.16,2.458,0.0,0.156,0.354,0.0,0.1109773502657809
2008-08-16 02:55:17+00:00,46.6116836240052,24.44,96.02196724774248,0.0,1.1099999999999994,2.6,0.0,0.156,0.354,0.0,0.1219187011595962
2008-08-16 03:25:17+00:00,46.6116836240052,24.24,97.13817329661126,0.0,0.6400000000000006,1.952,0.0,0.156,0.354,0.0,0.0866692755231125
2008-08-16 03:55:17+00:00,19.68092988718688,24.22,97.51024197956752,0.0,0.2099999999999973,1.858,0.0,0.156,0.354,0.0,0.0753113580815392
2008-08-16 04:25:17+00:00,19.68092988718688,24.0,97.88231066252376,0.0,0.3099999999999987,1.331,0.0,0.156,0.354,0.0,0.0632202701589191
2008-08-16 04:55:17+00:00,19.68092988718688,23.91,98.62644802843629,0.0,0.5799999999999983,1.209,0.0,0.156,0.354,0.0,0.0407850058076087
2008-08-16 05:25:17+00:00,19.68092988718688,23.94,98.62644802843629,0.0,0.3200000000000003,1.609,0.0,0.156,0.354,0.0,0.0408582989595993
2008-08-16 05:55:17+00:00,19.68092988718688,23.87,98.62644802843629,0.0,1.9199999999999984,1.1,0.0,0.156,0.354,0.0,0.0406874571823154
2008-08-16 06:25:17+00:00,0.0,23.7,98.99851671139254,16.35,41.34,1.781,0.0,0.156,0.354,147.0324818304643,0.029365358506662
2008-08-16 06:55:17+00:00,0.0,23.71,99.24656250003004,119.6,244.58,1.287,0.0,0.156,0.354,313.76591322195225,0.0221054436675869
2008-08-16 07:25:17+00:00,46.6116836240052,24.3,98.13035645116126,212.8,444.68,1.814,0.0,0.156,0.354,475.6203318844135,0.0568244983281615
2008-08-16 07:55:17+00:00,2501.342214096484,25.3,93.91357804432369,317.0,682.38,1.852,0.0,0.156,0.354,629.8255596091484,0.1963086620447381
2008-08-16 08:25:17+00:00,9775.170313864994,26.2,87.58841043406728,326.1,685.38,3.078,0.0,0.155,0.354,773.7423341980783,0.4221251547466348
2008-08-16 08:55:17+00:00,14454.478434762352,26.76,82.87554044995468,442.1,880.38,3.033,0.0,0.155,0.354,904.907481193787,0.6018352712560417
2008-08-16 09:25:17+00:00,15578.11386858519,27.29,79.27887651471086,449.4,865.38,2.416,0.0,0.155,0.354,1021.076071874536,0.75109882429599
2008-08-16 09:55:17+00:00,17378.714586254686,27.77,75.68221257946703,701.0,1405.38,2.549,0.0,0.155,0.354,1120.2598459656267,0.9063877985381624
2008-08-16 10:25:17+00:00,17798.735546444954,28.42,70.4236418603519,607.5,1173.38,2.602,0.0,0.155,0.354,1200.7612414473206,1.1445972934388775
2008-08-16 10:55:17+00:00,18226.32272668596,28.69,68.03,671.8,1389.38,2.411,0.0,0.154,0.354,1261.2024490241986,1.2566185646337544
2008-08-16 11:25:17+00:00,19329.47483675231,28.82,70.44844643921567,751.0,1530.38,3.246,0.0,0.154,0.354,1300.548993974234,1.1702730762384042
2008-08-16 11:55:17+00:00,20960.21863921431,28.83,73.07773179877323,966.0,2024.38,3.506,0.0,0.154,0.354,1318.1274417603895,1.0667633770977536
2008-08-16 12:25:17+00:00,20720.836057429093,28.75,74.06991495332326,782.0,1570.38,3.435,0.0,0.153,0.354,1313.6369243603365,1.0227356282639073
2008-08-16 12:55:17+00:00,20960.21863921431,29.08,71.96152574990445,764.0,1593.38,4.236,0.0,0.153,0.354,1287.1542900294708,1.127049802933767
2008-08-16 13:25:17+00:00,21201.80527076838,29.12,72.08554864422321,975.0,1977.38,3.769,0.0,0.153,0.354,1239.1327883489137,1.1246407537436969
2008-08-16 13:55:17+00:00,21445.62090885467,29.18,71.46543417262944,869.0,1727.38,4.188,0.0,0.152,0.354,1170.3943130554449,1.1535843854017074
2008-08-16 14:25:17+00:00,21201.80527076838,29.25,70.06397546682754,810.0,1649.38,4.259,0.0,0.152,0.354,1082.1153354108465,1.215104372447345
2008-08-16 14:55:17+00:00,20248.585099862037,28.96,69.54307931068878,673.1,1379.38,4.335,0.0,0.152,0.354,975.8067688566232,1.2158634660847778
2008-08-16 15:25:17+00:00,18661.63915079885,28.69,69.35704496921065,558.4,1182.38,4.426,0.0,0.151,0.354,853.2881095681236,1.204457496619556
2008-08-16 15:55:17+00:00,18011.57328297888,28.27,69.90274570421317,523.2,1102.38,5.267,0.0,0.151,0.354,716.6562954929228,1.154720554086295
2008-08-16 16:25:17+00:00,15771.195006989668,28.04,73.32577758741073,410.4,839.38,5.45,0.0,0.151,0.354,568.2498168530575,1.0098818397215046
2008-08-16 16:55:17+00:00,13388.077084640703,27.71,74.93807521355451,336.0,693.38,5.588,0.0,0.151,0.354,410.6086923648441,0.9308801075604314
2008-08-16 17:25:17+00:00,9813.516131806356,27.26,76.7984186283358,107.2,218.08,4.358,0.0,0.15,0.354,246.43099619034416,0.8395433824169871
2008-08-16 17:55:17+00:00,6238.95517897201,26.83,80.02301388062338,58.38,107.88,3.859,0.0,0.15,0.354,78.52667967076249,0.7049640214709914
2008-08-16 18:25:17+00:00,4010.44530195736,26.49,82.13140308404218,4.438,8.099999999999998,3.47,0.0,0.15,0.354,0.0,0.6181450815422511
2008-08-16 18:55:17+00:00,2655.744228395157,26.15,84.85990675905472,0.0,0.0,2.966,0.0,0.15,0.354,0.0,0.5134132883538959
2008-08-16 19:25:17+00:00,2057.775532258392,25.93,86.47220438519852,0.0,1.3599999999999994,3.774,0.0,0.15,0.354,0.0,0.4528434428790611
2008-08-16 19:55:17+00:00,1778.4505642854183,25.78,87.58841043406728,0.0,0.1199999999999974,3.839,0.0,0.15,0.354,0.0,0.4118247386992533
2008-08-16 20:25:17+00:00,1447.917663875538,25.79,88.70461648293607,0.0,0.7199999999999989,3.985,0.0,0.15,0.354,0.0,0.3750091734156959
2008-08-16 20:55:17+00:00,1198.686456223823,25.82,89.20070806021107,0.0,0.3299999999999983,3.544,0.0,0.15,0.354,0.0,0.3591730286142663
2008-08-16 21:25:17+00:00,963.4150904180016,25.72,89.44875384884858,0.0,0.1999999999999993,3.322,0.0,0.149,0.354,0.0,0.3488614861151172
2008-08-16 21:55:17+00:00,851.2138260667292,25.58,89.82082253180484,0.0,0.8900000000000006,3.769,0.0,0.15,0.354,0.0,0.3337917033394947
2008-08-16 22:25:17+00:00,742.7841215486735,25.5,89.82082253180484,0.0,0.8000000000000007,3.494,0.0,0.149,0.353,0.0,0.3322188498454044
2008-08-16 22:55:17+00:00,638.2747884530065,25.43,89.6967996374861,0.0,0.379999999999999,3.202,0.0,0.149,0.353,0.0,0.3348788693188406
2008-08-16 23:25:17+00:00,537.8767363038888,25.31,91.19629771546704,0.0,0.8299999999999983,2.58,0.0,0.149,0.353,0.0,0.2841186001626054
2008-08-16 23:55:17+00:00,395.5566935564581,25.15,91.7837941006612,0.0,0.4399999999999977,2.809,0.0,0.149,0.353,0.0,0.2626590913833093
2008-08-17 00:25:32+00:00,264.32311201192283,25.03,92.01879265473887,0.0,0.7300000000000004,2.814,0.0,0.149,0.353,0.0,0.253338500893592
2008-08-17 00:55:32+00:00,184.00886396578017,24.81,93.07628614808844,0.0,0.0,2.295,0.0,0.149,0.353,0.0,0.216920868781131
2008-08-17 01:25:32+00:00,146.37662382514716,24.6,93.66378253328264,0.0,0.759999999999998,2.208,0.0,0.149,0.353,0.0,0.1960513637417559
2008-08-17 01:55:32+00:00,110.69388412649936,24.12,95.89626879702055,0.0,0.91,1.436,0.0,0.149,0.353,0.0,0.1233924118725379
2008-08-17 02:25:32+00:00,77.27205970052464,23.75,97.65875795260314,0.0,0.3200000000000003,1.613,0.0,0.149,0.353,0.0,0.0688556704046082
2008-08-17 02:55:32+00:00,77.27205970052464,23.61,98.1287550607585,0.0,0.6699999999999982,1.685,0.0,0.149,0.353,0.0,0.0545729730730783
2008-08-17 03:25:32+00:00,46.6116836240052,23.48,98.36375361483618,0.0,0.2799999999999976,1.909,0.0,0.149,0.353,0.0,0.0473484566496767
2008-08-17 03:55:32+00:00,19.68092988718688,23.35,98.83375072299152,0.0,0.4199999999999981,2.094,0.0,0.149,0.353,0.0,0.0334853556500169
2008-08-17 04:25:32+00:00,19.68092988718688,23.37,98.95125000003036,0.0,1.0399999999999991,1.889,0.0,0.149,0.353,0.0,0.0301479536481393
2008-08-17 04:55:32+00:00,19.68092988718688,23.27,98.95125000003036,0.0,0.6600000000000001,2.323,0.0,0.149,0.353,0.0,0.0299671378595299
2008-08-17 05:25:32+00:00,19.68092988718688,23.24,98.95125000003036,0.0,0.1899999999999977,2.357,0.0,0.149,0.353,0.0,0.0299130749856773
2008-08-17 05:55:32+00:00,0.0,23.26,98.7162514459527,0.128,1.84,2.151,0.0,0.149,0.353,0.0,0.0366599509557293
2008-08-17 06:25:32+00:00,19.68092988718688,23.22,98.7162514459527,34.46,63.28,2.303,0.0,0.149,0.353,149.17917299391033,0.0365717833017664
2008-08-17 06:55:32+00:00,0.0,23.41,98.24625433779732,128.5,254.78,2.371,0.0,0.149,0.353,316.14595321688466,0.0505355365770257
2008-08-17 07:25:32+00:00,46.6116836240052,24.26,95.89626879702055,233.1,522.78,1.673,0.0,0.149,0.353,478.1817077334101,0.1244282945922074
2008-08-17 07:55:32+00:00,2202.359376518784,25.4,91.19629771546704,352.6,786.38,1.569,0.0,0.149,0.353,632.5131219526808,0.285634667586305
2008-08-17 08:25:32+00:00,9216.399256080296,26.26,87.08382301910767,440.2,934.38,2.155,0.0,0.149,0.353,776.498742782032,0.4408363939076369
2008-08-17 08:55:32+00:00,15196.997077207954,26.99,81.79635555235994,625.5,1280.38,2.837,0.0,0.149,0.353,907.6741883872344,0.6484125440280483
2008-08-17 09:25:32+00:00,17171.491793318044,27.58,75.68639314634034,752.0,1522.38,3.485,0.0,0.148,0.353,1023.7943273478847,0.896299293410441
2008-08-17 09:55:32+00:00,18661.63915079885,28.11,72.04391555813635,748.0,1518.38,3.6,0.0,0.148,0.353,1122.871705288497,1.0627050577318726
2008-08-17 10:25:32+00:00,19329.47483675231,28.91,66.19245156160218,931.0,1868.38,3.737,0.0,0.148,0.353,1203.2105612907967,1.3457544904059553
2008-08-17 10:55:32+00:00,19104.85274354543,29.16,63.21971985251957,842.0,1809.38,3.822,0.0,0.148,0.353,1263.4358518746074,1.485235839917211
2008-08-17 11:25:32+00:00,19556.136501950896,29.16,63.51346804511667,658.1,1373.38,4.418,0.0,0.147,0.353,1302.5167857816464,1.4733739035261149
2008-08-17 11:55:32+00:00,20720.836057429093,29.52,58.32000000000001,930.0,2015.38,4.561,0.0,0.147,0.353,1319.784466746045,1.718124323774055
2008-08-17 12:25:32+00:00,20960.21863921431,29.79,59.800490890689375,948.0,1969.38,3.795,0.0,0.147,0.353,1314.9433422792088,1.6828306261118833
2008-08-17 12:55:32+00:00,21201.80527076838,29.46,62.53822404569431,965.0,2007.38,4.941,0.0,0.146,0.353,1288.0762625093505,1.5389551662316272
2008-08-17 13:25:32+00:00,21201.80527076838,29.47,61.621729684791376,961.0,2002.38,5.123,0.0,0.146,0.353,1239.6430624826576,1.577506891236871
2008-08-17 13:55:32+00:00,20960.21863921431,29.66,59.97673980624762,903.0,1835.38,4.655,0.0,0.146,0.353,1170.472692182054,1.6630736877334606
2008-08-17 14:25:32+00:00,20483.63294674691,29.45,59.81224081839326,829.0,1682.38,5.022,0.0,0.145,0.353,1081.749028953616,1.6499968490090162
2008-08-17 14:55:32+00:00,19784.86018566591,29.22,60.96373373337387,739.0,1524.38,4.857,0.0,0.145,0.353,974.990615159482,1.581763516290733
2008-08-17 15:25:32+00:00,18661.63915079885,29.03,61.433730841529226,637.9,1324.38,5.275,0.0,0.145,0.353,852.0246678494999,1.545791500522859
2008-08-17 15:55:32+00:00,17171.491793318044,28.89,62.58522375650985,528.9,1110.38,4.561,0.0,0.145,0.353,714.9558052815213,1.4876354050297822
2008-08-17 16:25:32+00:00,15008.927708268237,28.41,66.95619686235464,418.5,855.38,5.439,0.0,0.144,0.353,566.1300255448074,1.2780494395039086
2008-08-17 16:55:32+00:00,12375.660019571316,28.08,68.09593984963138,293.7,626.78,4.653,0.0,0.144,0.353,408.0945538047296,1.2106795913736972
2008-08-17 17:25:32+00:00,9917.878700210958,27.63,70.9864220647868,168.5,348.48,4.95,0.0,0.144,0.353,243.5542453981978,1.072667784671009
2008-08-17 17:55:32+00:00,6926.383184340938,27.11,76.86138591672872,62.6,117.57999999999998,3.51,0.0,0.144,0.353,75.32529095940326,0.8299825260782239
2008-08-17 18:25:32+00:00,4102.308008238278,26.58,81.3263584442046,5.643,11.489999999999998,3.443,0.0,0.144,0.353,0.0,0.6494079815607448
2008-08-17 18:55:32+00:00,2655.744228395157,26.12,84.96883603240857,0.0,0.7699999999999996,2.68,0.0,0.144,0.353,0.0,0.5088218466576769
2008-08-17 19:25:32+00:00,1916.469010834071,25.73,87.67131940430187,0.0,0.6499999999999986,2.696,0.0,0.143,0.353,0.0,0.4078701150348268
2008-08-17 19:55:32+00:00,1447.917663875538,25.48,89.78630639100095,0.0,0.5299999999999976,2.403,0.0,0.143,0.353,0.0,0.3329518088718823
2008-08-17 20:25:32+00:00,1079.2704423859846,25.4,90.96129916138932,0.0,0.4599999999999973,2.359,0.0,0.143,0.353,0.0,0.2932591568872634
2008-08-17 20:55:32+00:00,796.5190675398251,25.37,91.54879554658352,0.0,0.75,2.374,0.0,0.143,0.353,0.0,0.2737120732585082
2008-08-17 21:25:32+00:00,587.547877722725,25.3,92.01879265473887,0.0,0.4399999999999977,2.343,0.0,0.143,0.353,0.0,0.2574222009022289
2008-08-17 21:55:32+00:00,395.5566935564581,25.29,92.3712904858554,0.0,1.2199999999999989,2.658,0.0,0.143,0.353,0.0,0.245907372259811
2008-08-17 22:25:32+00:00,264.32311201192283,25.07,93.19378542512727,0.0,0.5899999999999999,2.783,0.0,0.143,0.353,0.0,0.2165549383642513
2008-08-17 22:55:32+00:00,184.00886396578017,24.81,94.60377674959334,0.0,0.4499999999999993,3.193,0.0,0.143,0.353,0.0,0.1690643866357901
2008-08-17 23:25:32+00:00,261.4573296370532,24.63,95.43315092073044,0.0,0.6999999999999993,3.107,0.0,0.143,0.353,0.0,0.1415571053050472
2008-08-17 23:55:32+00:00,220.96002092450263,24.58,95.91352998509714,0.0,0.3499999999999978,3.198,0.0,0.143,0.353,0.0,0.1262906467906611
2008-08-18 00:25:47+00:00,144.79995255479628,24.49,96.51400381555553,0.0,1.2399999999999984,3.275,0.0,0.143,0.353,0.0,0.1071574940902327
2008-08-18 00:55:47+00:00,109.50414717733145,24.33,97.23457241210556,0.0,1.0599999999999987,2.455,0.0,0.143,0.352,0.0,0.0842008102427691
2008-08-18 01:25:47+00:00,76.4433360265432,24.27,97.23457241210556,0.0,0.5199999999999996,2.05,0.0,0.143,0.353,0.0,0.083899950448716
2008-08-18 01:55:47+00:00,76.4433360265432,24.2,97.47476194428891,0.0,0.4299999999999997,1.501,0.0,0.143,0.352,0.0,0.0762934197046903
2008-08-18 02:25:47+00:00,46.11286344801746,24.25,97.35466717819725,0.0,0.5700000000000003,1.934,0.0,0.143,0.352,0.0,0.0801606757867337
2008-08-18 02:55:47+00:00,46.11286344801746,24.27,96.6340985816472,0.0,0.3699999999999974,1.837,0.0,0.143,0.352,0.0,0.1021176484429588
2008-08-18 03:25:47+00:00,46.11286344801746,23.95,97.47476194428891,0.0,0.75,0.471,0.0,0.143,0.352,0.0,0.0751618367505061
2008-08-18 03:55:47+00:00,19.47076564724881,23.96,97.95514100865562,0.0,0.7399999999999984,1.19,0.0,0.143,0.352,0.0,0.0609001379110824
2008-08-18 04:25:47+00:00,19.47076564724881,23.61,98.4355200730223,0.0,0.4899999999999984,1.735,0.0,0.143,0.352,0.0,0.0456264806054373
2008-08-18 04:55:47+00:00,0.0,23.57,99.39627820175572,0.0,0.6600000000000001,2.107,0.0,0.143,0.352,0.0,0.0175647187943032
2008-08-18 05:25:47+00:00,0.0,23.59,99.63646773393906,0.0,0.5799999999999983,1.592,0.0,0.143,0.353,0.0,0.0105893345153191
2008-08-18 05:55:47+00:00,19.47076564724881,23.59,99.63646773393906,0.0,2.390000000000001,1.943,0.0,0.143,0.352,0.0,0.0105893345153191
2008-08-18 06:25:47+00:00,0.0,23.41,99.75656250003074,36.72,62.88,2.163,0.0,0.143,0.352,151.37222877036328,0.0070148396937242
2008-08-18 06:55:47+00:00,19.47076564724881,23.36,99.75656250003074,132.9,252.78,1.791,0.0,0.143,0.352,318.5690092382873,0.0069937835488454
2008-08-18 07:25:47+00:00,19.47076564724881,23.92,99.39627820175572,236.0,522.08,0.88,0.0,0.143,0.352,480.7818698316679,0.0179370999704723
2008-08-18 07:55:47+00:00,1125.718018027114,24.9,95.91352998509714,312.5,685.38,1.237,0.0,0.143,0.352,635.2344326155438,0.1287156957310843
2008-08-18 08:25:47+00:00,6605.048424999766,26.07,89.78869691442175,410.0,852.38,1.032,0.0,0.142,0.352,779.2831404627041,0.3446499210694873
2008-08-18 08:55:47+00:00,11402.494842245236,26.68,85.46528533512145,456.4,944.38,1.427,0.0,0.142,0.352,910.462503346614,0.508435707899728
2008-08-18 09:25:47+00:00,17099.287168629315,27.48,77.17874647479591,708.0,1432.38,2.624,0.0,0.142,0.352,1026.527296948971,0.8364135038715249
2008-08-18 09:55:47+00:00,17929.416998852947,28.24,71.53429246848721,778.0,1616.38,1.934,0.0,0.142,0.352,1125.490991321224,1.0902343187863497
2008-08-18 10:25:47+00:00,18789.492949064388,28.73,65.925866892006,667.0,1422.38,2.368,0.0,0.142,0.352,1205.6597518631067,1.342408844444014
2008-08-18 10:55:47+00:00,13878.058764007566,27.59,69.3605772022279,298.0,620.68,2.819,0.2,0.142,0.352,1265.661430663425,1.1301506574242175
2008-08-18 11:25:47+00:00,11095.714975622655,26.31,73.9361877903207,347.5,716.38,4.862,0.2,0.142,0.352,1304.4690519903006,0.8921861934511366
2008-08-18 11:55:47+00:00,12849.569069373145,26.33,69.64880464084791,699.0,1464.38,2.971,0.0,0.141,0.352,1321.4183899538089,1.0401664815674505
2008-08-18 12:25:47+00:00,18571.596637361246,28.03,70.16521213504211,909.0,1929.38,2.385,0.0,0.141,0.352,1316.21933747986,1.1288872796035407
2008-08-18 12:55:47+00:00,20138.624890222003,29.15,66.10600904114352,860.0,1804.38,2.864,0.0,0.141,0.352,1288.9608719994426,1.367899562051766
2008-08-18 13:25:47+00:00,18789.492949064388,28.69,70.4654490502713,694.7,1399.38,3.756,0.0,0.141,0.352,1240.1095328537692,1.1608903666421824
2008-08-18 13:55:47+00:00,19908.69018120609,28.86,66.50232176924605,855.0,1760.38,4.114,0.0,0.14,0.352,1170.5014364670835,1.3295960009597116
2008-08-18 14:25:47+00:00,19680.81674420264,28.91,63.83621796201086,840.0,1723.38,4.149,0.0,0.14,0.352,1081.327965944582,1.439547506864196
2008-08-18 14:55:47+00:00,18571.596637361246,28.67,63.56000000000002,625.2,1276.38,3.276,0.0,0.14,0.352,974.1153800196374,1.4306701118428635
2008-08-18 15:25:47+00:00,14054.688108645452,27.72,69.4686624917104,298.4,628.78,1.631,0.0,0.14,0.352,850.6986903494573,1.1346893714661273
2008-08-18 15:55:47+00:00,16495.600759831024,28.44,67.07877664648608,548.9,1174.38,1.956,0.0,0.14,0.352,713.1902542602485,1.275512450723287
2008-08-18 16:25:47+00:00,15714.964344843149,28.57,64.58080551177925,410.9,847.38,2.785,0.0,0.139,0.352,563.9436204921898,1.38261128956959
2008-08-18 16:55:47+00:00,12849.569069373145,28.24,67.25891879562359,237.9,500.08,3.177,0.0,0.139,0.352,405.513246744006,1.253980788064566
2008-08-18 17:25:47+00:00,9637.617649749573,26.72,73.69599825813735,164.9,352.08,3.045,0.0,0.139,0.352,240.61077847444156,0.922289237473477
2008-08-18 17:55:47+00:00,5832.141102090632,26.41,76.45817787824586,22.76,51.42,1.781,0.0,0.139,0.352,72.05863727616142,0.8105956343194388
2008-08-18 18:25:47+00:00,3520.6185266746224,26.24,78.73997843398769,2.248,5.25,2.014,0.0,0.139,0.352,0.0,0.7247652527097311
2008-08-18 18:55:47+00:00,2396.8278672803576,26.12,82.46291618282959,0.0,0.6099999999999994,2.616,0.0,0.139,0.352,0.0,0.5936500587767165
2008-08-18 19:25:47+00:00,1757.9592976048566,25.65,86.30594869776318,0.0,0.3699999999999974,1.555,0.0,0.139,0.352,0.0,0.4509086185820167
2008-08-18 19:55:47+00:00,1306.6049600252904,25.44,88.46765448741331,0.0,0.8999999999999986,0.975,0.0,0.139,0.352,0.0,0.3750506119195522
2008-08-18 20:25:47+00:00,952.6400355459124,25.08,89.78869691442175,0.0,0.8699999999999974,0.261,0.0,0.138,0.352,0.0,0.3250880692686728
2008-08-18 20:55:47+00:00,682.3972226989192,25.19,89.78869691442175,0.0,1.099999999999998,0.822,0.0,0.138,0.352,0.0,0.3272134194203138
2008-08-18 21:25:47+00:00,531.9675948613725,25.35,89.0681283178717,0.0,0.5599999999999987,1.225,0.0,0.138,0.352,0.0,0.3536358468491589
2008-08-18 21:55:47+00:00,439.3247576293744,25.05,89.90879168051342,0.0,0.629999999999999,1.268,0.0,0.138,0.352,0.0,0.3206939330340342
2008-08-18 22:25:47+00:00,346.6819203973762,23.86,93.87191896153868,0.0,1.1699999999999982,0.981,0.0,0.138,0.352,0.0,0.1814178025042753
2008-08-18 22:55:47+00:00,261.4573296370532,23.98,94.47239279199704,0.0,0.6999999999999993,0.982,0.0,0.138,0.352,0.0,0.1648206879536975
2008-08-18 23:25:47+00:00,182.5154708797283,23.69,95.1090123925421,0.0,0.3499999999999978,1.584,0.0,0.138,0.352,0.0,0.1433269098608453
2008-08-18 23:55:47+00:00,145.1912354675816,23.55,96.41134673751029,0.0,0.8399999999999999,1.171,0.0,0.138,0.352,0.0,0.1042832108168827
2008-08-19 00:26:03+00:00,109.79940923216124,23.44,97.00331689431395,0.0,0.3299999999999983,2.31,0.0,0.138,0.352,0.0,0.0865075798756564
2008-08-19 00:56:03+00:00,76.64900717024102,23.27,97.9504691451999,0.0,0.9199999999999982,1.996,0.0,0.138,0.352,0.0,0.0585635982597694
2008-08-19 01:26:03+00:00,76.64900717024102,23.33,98.1872572079214,0.0,0.2899999999999991,1.329,0.0,0.138,0.352,0.0,0.051984909205741
2008-08-19 01:56:03+00:00,46.236661704456,23.73,95.9377706120673,0.0,1.009999999999998,1.488,0.0,0.138,0.352,0.0,0.119326578408251
2008-08-19 02:26:03+00:00,46.236661704456,23.26,97.59528705111768,0.0,0.1999999999999993,2.151,0.0,0.138,0.352,0.0,0.0686712818415252
2008-08-19 02:56:03+00:00,19.522925482111045,23.15,98.66083333336437,0.0,0.0500000000000007,2.142,0.0,0.138,0.352,0.0,0.0379900525609611
2008-08-19 03:26:03+00:00,19.522925482111045,23.36,98.66083333336437,0.0,0.5199999999999996,0.545,0.0,0.138,0.352,0.0,0.0384732911053615
2008-08-19 03:56:03+00:00,19.522925482111045,23.72,97.3584989883962,0.0,1.6499999999999986,1.246,0.0,0.138,0.352,0.0,0.07754667235602
2008-08-19 04:26:03+00:00,19.522925482111045,23.87,96.05616464342803,0.0,0.7199999999999989,0.804,0.0,0.138,0.352,0.0,0.1168245800134836
2008-08-19 04:56:03+00:00,0.0,24.03,95.3458004552636,0.0,0.3299999999999983,1.592,0.0,0.138,0.352,0.0,0.1391932758338787
2008-08-19 05:26:03+00:00,0.0,23.74,95.9377706120673,0.0,0.0,1.513,0.0,0.138,0.352,0.0,0.1193981299345696
2008-08-19 05:56:03+00:00,0.0,23.36,97.71368108247842,0.0,1.3099999999999987,1.911,0.0,0.138,0.352,0.0,0.0656842911827306
2008-08-19 06:26:03+00:00,0.0,23.37,98.42404527064288,18.38,36.400000000000006,1.544,0.0,0.138,0.352,153.70454257814117,0.045303275455161
2008-08-19 06:56:03+00:00,0.0,23.47,98.06886317656064,63.54,128.48,1.847,0.0,0.138,0.352,321.125692321202,0.0558482102216862
2008-08-19 07:26:03+00:00,46.236661704456,23.59,98.42404527064288,129.3,265.68,0.954,0.0,0.138,0.352,483.5075985705356,0.0459059989117015
2008-08-19 07:56:03+00:00,1564.0529528938057,24.39,96.64813480023174,255.4,524.88,1.459,0.0,0.138,0.352,638.0709586866859,0.1024222478014607
