solar_TIMESTAMP,CZE_LAN_Fex_Jt_7,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2016-05-06 14:51:03+00:00,366.8531477451325,22.447,29.5725,384.1851852,812.1674815127999,2.803796656,0.0,0.40875,0.422825,904.4097950353272,1.912980302
2016-05-06 15:01:03+00:00,350.7530577480793,21.6345,32.0095,251.0118519,530.6390549166,1.875307128,0.0,0.4088,0.4228,878.296130661525,1.757584807
2016-05-06 15:11:03+00:00,363.9195077121258,21.726,32.6275,271.7325926,574.4427007563999,1.746877808,0.0,0.4088,0.422825,851.0629056692696,1.751373231
2016-05-06 15:21:03+00:00,360.5439141392708,21.562,31.7805,180.3511111,381.2622488654,2.1686891,0.0,0.4088,0.422825,822.7619650356571,1.755705021
2016-05-06 15:31:03+00:00,381.34471513330936,21.421,32.494,186.6088889,394.4911911346,1.630534392,0.0,0.408775,0.42285,793.44718637268,1.722417551
2016-05-06 15:41:03+00:00,393.238814547658,21.646,32.795,375.0592593,792.8752741602,2.322352722,0.0,0.408775,0.422875,763.1743773579609,1.738500787
2016-05-06 15:51:03+00:00,393.6805203557015,22.3475,30.995,576.1311111,1217.9411688654,2.679484512,0.0,0.4088,0.422875,732.0011694911308,1.863043829
2016-05-06 16:01:03+00:00,361.0388822853565,22.386,31.651,533.28,1127.3539199999998,2.28901688,0.0,0.4088,0.422875,699.9869083783168,1.8496557
2016-05-06 16:11:03+00:00,395.83653025329113,22.115,33.779,473.0977778,1000.1287022692,2.788656074,0.0,0.4088,0.422875,667.1925407532427,1.762767084
2016-05-06 16:21:03+00:00,396.27848379313946,21.604,34.092,416.9977778,881.5333022691999,2.941390012,0.0,0.408825,0.422925,633.6804984505451,1.700577688
2016-05-06 16:31:03+00:00,395.44783905148506,21.7985,33.226,457.8525926,967.9003807564,2.616797191,0.0,0.4089,0.4229,599.5145795516705,1.743516398
2016-05-06 16:41:03+00:00,371.71315029263496,21.6575,31.544,402.5837037,851.0619496218,2.811898195,0.0,0.408925,0.422925,564.7598269299054,1.772107443
2016-05-06 16:51:03+00:00,378.5171043127775,21.7375,31.689,362.2992593,765.9006341602,2.060447223,0.0,0.40885,0.4229,529.4824044258081,1.777017576
2016-05-06 17:01:03+00:00,398.0458024889231,21.7755,30.713,324.1007407,685.1489658398,2.042251962,0.0,0.40885,0.422925,493.74947088858,1.806594109
2016-05-06 17:11:03+00:00,397.2151577472687,21.5275,31.0295,279.5955556,591.0650045384,2.497399096,0.0,0.408925,0.422925,457.62905232310334,1.7712911930000002
2016-05-06 17:21:03+00:00,359.4836220145225,21.787,31.163,263.8207407,557.7170458398,1.810627626,0.0,0.408825,0.422925,421.1899123867181,1.7961213959999998
2016-05-06 17:31:03+00:00,389.1916200518608,21.7795,30.8005,249.1703704,526.7461630255999,1.548589314,0.0,0.4089,0.4229,384.5014214810575,1.804753325
2016-05-06 17:41:03+00:00,392.1782746911049,21.7945,29.5955,210.5318519,445.06433491659993,1.951142848,0.0,0.40905,0.422925,347.63342468939186,1.837862497
2016-05-06 17:51:03+00:00,391.3476299494505,21.722,29.9195,173.2133333,366.1729865962,1.644745288,0.0,0.409275,0.422975,310.6561088101232,1.821323664
2016-05-06 18:01:03+00:00,407.0587810128927,21.772,30.545,141.6718519,299.4942949166,1.168215404,0.0,0.40935,0.42295,273.63986873991325,1.810587596
2016-05-06 18:11:03+00:00,406.2283840030432,21.7565,30.7205,127.7874074,270.1425792436,0.958903503,0.0,0.4093,0.422975,236.6551734605464,1.804304108
2016-05-06 18:21:03+00:00,409.2147909104824,21.5585,31.4145,114.9703704,243.0473630256,1.391871013,0.0,0.409325,0.42305,199.772431885018,1.764746658
2016-05-06 18:31:03+00:00,405.83944506943226,20.395,37.444,84.59407407,178.83187258398,2.318368359,0.0,0.40935,0.423,163.06185881782835,1.498568192
2016-05-06 18:41:03+00:00,412.6433990895748,19.5025,41.4905,58.87037037,124.45196296218,1.924846049,0.0,0.4091749999999999,0.4230249999999999,126.5933412849804,1.326267482
2016-05-06 18:51:03+00:00,414.35795091092587,18.9535,44.0765,38.67925926,81.76795407564,1.722573191,0.0,0.409125,0.423,90.43630548809296,1.22504283
2016-05-06 19:01:03+00:00,418.6169560998678,18.343,46.639,23.72740741,50.15973926474,1.152145137,0.0,0.409125,0.4230249999999999,54.65958463566143,1.12510982
2016-05-06 19:11:03+00:00,422.8762090206146,17.8665,48.611,13.29777778,28.11150222692,0.666584028,0.0,0.4091749999999999,0.423125,19.33128790340931,1.051575583
2016-05-06 19:21:03+00:00,388.961972668767,17.5155,49.8045,6.119259259,12.936114073526,1.358402359,0.0,0.40915,0.423125,0.0,1.004679345
2016-05-06 19:31:03+00:00,405.94572201371193,17.0085,51.742,0.0,0.0,0.743482245,0.0,0.409175,0.4231499999999999,0.0,0.9354218024
2016-05-06 19:41:03+00:00,412.7494283020496,16.631,53.443,0.0,0.0,1.112699938,0.0,0.40915,0.4231499999999999,0.0,0.8810877850000001
2016-05-06 19:51:03+00:00,383.925337344408,16.3715,54.587,0.0,0.0,1.218816821,0.0,0.4090999999999999,0.4231499999999999,0.0,0.8453655649
2016-05-06 20:01:03+00:00,384.3670431524515,16.2725,55.1135,0.0,0.0,1.263308881,0.0,0.409125,0.4232250000000001,0.0,0.8303112551
2016-05-06 20:11:03+00:00,361.9047049432993,15.7345,57.398,0.0,0.0,0.841497589,0.0,0.409125,0.4233,0.0,0.7614336375999999
2016-05-06 20:21:03+00:00,344.53226439654827,15.727,57.646,0.0,0.0,1.11973898,0.0,0.4090749999999999,0.4233,0.0,0.7566377729
