solar_TIMESTAMP,NZL_HUA_HUA_Aau_Jt_4,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2012-06-26 17:19:37+00:00,529.7171000000001,11.1,64.46311272126964,1.07647705,2.27585,2.726,0.0,0.529,0.63,0.0,0.46955924
2012-06-26 17:34:37+00:00,509.8741,10.85,67.15672853634531,0.0534016999999999,0.1129,2.508,0.0,0.529,0.63,0.0,0.42681578
2012-06-26 17:49:37+00:00,484.212,10.935,65.52688068693631,0.03692711,0.07807,2.5025,0.0,0.529,0.63,0.0,0.45053653
2012-06-26 18:04:37+00:00,458.856,11.02,63.916315687258574,0.02045252,0.04324,2.497,0.0,0.529,0.63,0.0,0.47425729
2012-06-26 18:19:37+00:00,427.9624,10.9,64.66443834153606,0.0227252849999999,0.048045,2.412,0.0,0.5285,0.63,0.0,0.46073435
2012-06-26 18:34:37+00:00,397.5988,10.78,65.42659672949763,0.02499805,0.05285,2.327,0.0,0.528,0.63,0.0,0.44721141
2012-06-26 18:49:37+00:00,373.3486,10.84,64.76863554324393,0.01988492,0.04204,2.2415000000000003,0.0,0.528,0.63,0.0,0.45754577
2012-06-26 19:04:37+00:00,367.7872,10.9,64.11639986819925,0.01477179,0.03123,2.156,0.0,0.528,0.63,0.0,0.46788013
2012-06-26 19:19:37+00:00,349.439,10.8,65.03967408833107,0.0210224849999999,0.044445,1.789,0.0,0.528,0.63,0.0,0.45281877
2012-06-26 19:34:37+00:00,349.439,10.7,65.97669568982245,0.02727318,0.05766,1.422,0.0,0.528,0.63,0.0,0.4377574
2012-06-26 19:49:37+00:00,325.8808,10.495,67.84342029110132,0.0261379799999999,0.05526,1.9955,0.3,0.528,0.63,0.0,0.40812311
2012-06-26 20:04:37+00:00,349.439,10.29,69.7672914866894,0.02500278,0.05286,2.569,0.3,0.528,0.63,0.0,0.37848881
2012-06-26 20:19:37+00:00,360.6363,9.3099999,77.39851495679198,0.0204572499999999,0.04325,2.0135,0.1,0.528,0.63,0.0,0.26494566
2012-06-26 20:34:37+00:00,360.6363,8.3299999,86.19953710757319,0.01591172,0.03364,1.458,0.1,0.528,0.63,0.0,0.15140252
2012-06-26 20:49:37+00:00,355.0003,8.8099999,83.55875839886987,0.021594815,0.045655,1.242,0.0,0.5275,0.63,0.0,0.18633685
2012-06-26 21:04:37+00:00,336.92650000000003,9.29,81.09876684612385,0.02727791,0.05767,1.026,0.0,0.527,0.63,0.0,0.22127119
2012-06-26 21:19:37+00:00,331.36510000000004,9.6100001,75.67926139037307,0.028415475,0.060075,1.439,0.0,0.527,0.63,0.0,0.29091223
2012-06-26 21:34:37+00:00,331.36510000000004,9.9300003,70.49758656442305,0.02955304,0.06248,1.852,0.0,0.527,0.63,0.0,0.36055326
2012-06-26 21:49:37+00:00,302.6873,9.9549999,70.44744458825872,0.02500751,0.05287,2.087,0.0,0.527,0.63,0.0,0.36177167
2012-06-26 22:04:37+00:00,308.0924,9.9799995,70.39754329365742,0.0204619799999999,0.04326,2.322,0.0,0.527,0.63,0.0,0.36299008
2012-06-26 22:19:37+00:00,297.3645,10.01,68.04755639392614,0.0204619799999999,0.04326,2.575,0.1,0.527,0.63,0.0,0.39259422
2012-06-26 22:34:37+00:00,302.6873,10.04,65.70710748728943,0.0204619799999999,0.04326,2.828,0.1,0.527,0.63,0.0,0.42219836
2012-06-26 22:49:37+00:00,302.6873,9.605,71.80828795036336,0.015346485,0.032445,2.322,0.0,0.527,0.63,0.0,0.33710155
2012-06-26 23:04:37+00:00,279.86850000000004,9.1700001,78.29865923025461,0.0102309899999999,0.02163,1.816,0.0,0.527,0.63,0.0,0.25200474
2012-06-26 23:19:37+00:00,279.86850000000004,9.375,75.15343656101084,0.023302345,0.049265,2.0625,0.0,0.527,0.63,0.0,0.29254125
2012-06-26 23:34:37+00:00,279.86850000000004,9.5799999,72.09795619642009,0.0363736999999999,0.0769,2.309,0.0,0.527,0.63,0.0,0.33307776
2012-06-26 23:49:37+00:00,279.86850000000004,9.7350001,69.81270855542655,0.031825805,0.067285,2.293,0.0,0.527,0.63,0.0,0.36412913
2012-06-27 00:04:26+00:00,279.86850000000004,9.8900003,67.57737707783258,0.02727791,0.05767,2.277,0.0,0.527,0.63,0.0,0.39518049
2012-06-27 00:19:26+00:00,285.1913,9.54,70.07029350542795,0.017616885,0.037245,2.175,0.2,0.527,0.63,0.0,0.35632336
2012-06-27 00:34:26+00:00,313.5767,9.1899996,72.69829683137495,0.00795586,0.01682,2.073,0.2,0.527,0.63,0.0,0.31746623
2012-06-27 00:49:26+00:00,313.5767,8.9399996,74.66164070099413,0.01477652,0.03124,2.074,0.0,0.527,0.63,0.0,0.28970683
2012-06-27 01:04:26+00:00,308.0924,8.6899996,76.69891818107492,0.0215971799999999,0.04566,2.075,0.0,0.527,0.63,0.0,0.26194742
2012-06-27 01:19:26+00:00,308.0924,8.8249998,72.01517107049777,0.01875445,0.03965,1.9845,0.0,0.527,0.63,0.0,0.317488
2012-06-27 01:34:26+00:00,290.5963,8.96,67.41819735732165,0.01591172,0.03364,1.894,0.0,0.527,0.63,0.0,0.37302858
2012-06-27 01:49:26+00:00,285.1913,9.3049998,66.69362405566122,0.01193379,0.02523,2.3875,0.1,0.527,0.63,0.0,0.39030215
2012-06-27 02:04:26+00:00,262.6783,9.6499996,66.01744903175081,0.00795586,0.01682,2.881,0.1,0.527,0.63,0.0,0.40757573
2012-06-27 02:19:26+00:00,290.5963,8.6799998,76.00880259481528,0.0085258249999999,0.018025,2.588,0.2,0.527,0.63,0.0,0.26952309
2012-06-27 02:34:26+00:00,290.5963,7.71,87.49989498611508,0.00909579,0.01923,2.295,0.2,0.527,0.63,0.0,0.13147046
2012-06-27 02:49:26+00:00,273.4061,7.8699999,88.00464356139203,0.0096633899999999,0.02043,1.9655,0.3,0.5265,0.63,0.0,0.12754558
2012-06-27 03:04:26+00:00,239.9993,8.0299997,88.49974894699116,0.0102309899999999,0.02163,1.636,0.3,0.526,0.63,0.0,0.12362071
2012-06-27 03:19:26+00:00,223.8137,8.4849997,82.6161476212937,0.0113685549999999,0.024035,2.2495,0.0,0.526,0.63,0.0,0.19273141
2012-06-27 03:34:26+00:00,223.8137,8.9399996,77.0987476912221,0.01250612,0.02644,2.863,0.0,0.526,0.63,0.0,0.2618421
2012-06-27 03:49:26+00:00,223.8137,9.2049999,72.33074125752957,0.015346485,0.032445,2.9770000000000003,0.0,0.526,0.63,0.0,0.32206573
2012-06-27 04:04:26+00:00,218.4086,9.4700003,67.73773351475721,0.0181868499999999,0.03845,3.091,0.0,0.526,0.63,0.0,0.3822893499999999
2012-06-27 04:19:26+00:00,213.0858,9.5250001,67.96835970972704,0.015914085,0.033645,3.0700000000000003,0.0,0.526,0.63,0.0,0.38096318
2012-06-27 04:34:26+00:00,229.2715,9.5799999,68.19767190862677,0.01364132,0.02884,3.049,0.0,0.526,0.63,0.0,0.379637
2012-06-27 04:49:26+00:00,234.5943,8.8000002,74.94104620901756,0.007958225,0.016825,2.408,0.3,0.526,0.63,0.0,0.28381371
2012-06-27 05:04:26+00:00,207.9999,8.0200005,82.49962493985545,0.0022751299999999,0.00481,1.767,0.3,0.526,0.63,0.0,0.18799043
2012-06-27 05:19:26+00:00,207.9999,8.1700001,81.74101223216915,0.0085258249999999,0.018025,1.9235,0.1,0.526,0.63,0.0,0.19815081
2012-06-27 05:34:26+00:00,207.9999,8.3199997,80.99937015994915,0.01477652,0.03124,2.08,0.1,0.526,0.63,0.0,0.20831119
2012-06-27 05:49:26+00:00,202.5948,8.7249999,76.77881628232008,0.01364132,0.02884,2.085,0.0,0.526,0.63,0.0,0.26166835
2012-06-27 06:04:26+00:00,202.5948,9.1300001,72.79835349650821,0.01250612,0.02644,2.09,0.0,0.526,0.63,0.0,0.31502551
2012-06-27 06:19:26+00:00,202.5948,9.4050002,69.0909222164135,0.01250612,0.02644,1.9485,0.0,0.526,0.63,0.0,0.36465642
2012-06-27 06:34:26+00:00,197.272,9.6800003,65.52738831979133,0.01250612,0.02644,1.807,0.0,0.526,0.63,0.0,0.41428733
2012-06-27 06:49:26+00:00,245.807,9.46,67.87434146459563,0.1352779999999999,0.286,1.6025,0.0,0.5255,0.63,0.0,0.38041461
2012-06-27 07:04:26+00:00,245.807,9.2399998,70.29810407962675,0.25804988,0.54556,1.398,0.0,0.525,0.63,0.0,0.34654188
2012-06-27 07:19:26+00:00,240.5681,9.6599998,64.9229402927923,2.78894044,5.89628,1.9035,0.0,0.525,0.63,4.768400948474749,0.42098561
2012-06-27 07:34:26+00:00,218.8812,10.08,59.86658119959221,5.319831,11.247,2.409,0.0,0.525,0.63,64.16307963190069,0.49542934
2012-06-27 07:49:26+00:00,166.4032,10.16,60.96195104585889,14.164221499999998,29.9455,2.5545,0.0,0.525,0.63,121.94319273155438,0.48449449
2012-06-27 08:04:26+00:00,151.4111,10.24,62.04663733060275,23.008612,48.644,2.7,0.0,0.525,0.63,177.8613876821266,0.47355965
2012-06-27 08:19:26+00:00,151.4111,10.19,64.74268993340044,37.299361,78.857,2.4345,0.0,0.525,0.63,231.67828262767532,0.43845141
2012-06-27 08:34:26+00:00,171.4637,10.14,67.45718453141282,51.59011,109.07,2.169,0.0,0.525,0.63,283.1634911992764,0.40334317
2012-06-27 08:49:26+00:00,171.4637,10.425,66.3560836645339,68.951575,145.775,2.2915,0.0,0.525,0.63,332.09660878357107,0.42500971
2012-06-27 09:04:26+00:00,171.4637,10.71,65.30662445840889,86.31303999999999,182.48,2.414,0.0,0.525,0.63,378.26815606072086,0.44667625
2012-06-27 09:19:26+00:00,171.4637,10.815,65.73384266437643,89.34024,188.88,2.234,0.0,0.525,0.63,421.48047577188674,0.44427098
2012-06-27 09:34:26+00:00,176.61509999999998,10.92,66.15659483674217,92.36744,195.28,2.054,0.0,0.525,0.63,461.5485788774679,0.44186571
2012-06-27 09:49:26+00:00,192.0332,11.405,64.15824063616726,126.075785,266.545,2.1925,0.0,0.525,0.63,498.3009364840327,0.48326533
2012-06-27 10:04:26+00:00,213.0858,11.89,62.31580034290073,159.78413,337.81,2.331,0.0,0.525,0.63,531.5802141491333,0.52466494
2012-06-27 10:19:26+00:00,245.807,12.33,61.24153798512408,175.523205,371.085,2.347,0.0,0.525,0.63,561.2439454211643,0.55549148
2012-06-27 10:34:26+00:00,290.5963,12.77,60.25541608455585,191.26228,404.36,2.363,0.0,0.525,0.63,587.1651417303536,0.58631802
2012-06-27 10:49:26+00:00,342.5624,11.375,68.41770259349249,153.68006499999998,324.905,2.3135,0.1,0.525,0.63,609.232836020186,0.42498818
2012-06-27 11:04:26+00:00,324.774,9.9799995,78.49821517129021,116.09785,245.45,2.264,0.1,0.525,0.63,627.3525577920116,0.26365834
2012-06-27 11:19:26+00:00,360.6363,10.82,73.92672038651055,160.145975,338.575,2.2355,0.0,0.525,0.63,641.446737529144,0.33816038
2012-06-27 11:34:26+00:00,416.4715,11.66,69.90670177829924,204.1941,431.7,2.207,0.0,0.525,0.63,651.4550387691262,0.41266242
2012-06-27 11:49:26+00:00,460.673,12.33,65.34019343117991,222.19175,469.75,2.467,0.0,0.525,0.63,657.3346164025509,0.496749
2012-06-27 12:04:26+00:00,480.2818,13.0,61.21552351139097,240.1894,507.8,2.727,0.0,0.525,0.63,659.0603000926917,0.58083558
2012-06-27 12:19:26+00:00,511.7574,12.405,65.60357541712636,199.646205,422.085,2.1185,0.0,0.525,0.63,656.6247020307177,0.49541084
2012-06-27 12:34:26+00:00,511.7574,11.81,70.3967184274832,159.10300999999998,336.37,1.51,0.0,0.525,0.63,650.0382485651337,0.40998611
2012-06-27 12:49:26+00:00,511.7574,11.69,70.84242264791563,148.387195,313.715,2.021,0.1,0.5245000000000001,0.63,639.3291355701157,0.40062478
2012-06-27 13:04:26+00:00,511.7574,11.57,71.29687989492274,137.67138,291.06,2.532,0.1,0.524,0.63,624.5432077436684,0.39126346
2012-06-27 13:19:26+00:00,505.906,12.02,67.60796028740876,166.66628,352.36,2.725,0.0,0.524,0.63,605.7437623523969,0.45486741
2012-06-27 13:34:26+00:00,558.0445000000001,12.47,64.15589275397208,195.66118,413.66,2.918,0.0,0.524,0.63,583.0112782630109,0.51847136
2012-06-27 13:49:26+00:00,611.336,12.165,65.09548600670551,151.52555,320.35,3.014,0.0,0.524,0.63,556.443071420495,0.49485396
2012-06-27 14:04:26+00:00,611.336,11.86,66.08622718410766,107.38992,227.04,3.11,0.0,0.524,0.63,526.1528782478756,0.47123656
2012-06-27 14:19:26+00:00,611.336,11.865,67.95204791919949,113.0943,239.1,2.93,0.0,0.524,0.63,492.2703687508973,0.44545771
2012-06-27 14:34:26+00:00,617.4541999999999,11.87,69.81663990966369,118.79868,251.16,2.75,0.0,0.524,0.63,454.9405914120653,0.41967887
2012-06-27 14:49:26+00:00,611.336,11.775,69.07075178117313,80.1122465,169.3705,2.694,0.0,0.524,0.63,414.3233522504357,0.42736092
2012-06-27 15:04:26+00:00,611.336,11.68,68.31652192361717,41.425813,87.581,2.638,0.0,0.524,0.63,370.59253070502655,0.43504298
2012-06-27 15:19:26+00:00,638.3993,11.71,68.46176251672243,38.7640055,81.9535,2.7,0.0,0.524,0.63,323.93533527108025,0.43390818
2012-06-27 15:34:26+00:00,617.4541999999999,11.74,68.60653725069635,36.102198,76.326,2.762,0.0,0.524,0.63,274.5515020750218,0.43277338
2012-06-27 15:49:26+00:00,611.336,11.685,68.30244394446076,31.554061769999997,66.71049,2.572,0.0,0.524,0.63,222.65243981964807,0.43538015
2012-06-27 16:04:26+00:00,611.336,11.63,67.99650239525731,27.005935,57.095,2.382,0.0,0.524,0.63,168.4603247593384,0.43798691
2012-06-27 16:19:26+00:00,590.6019,11.535,68.67178556766655,17.5523205,37.1085,2.535,0.0,0.5235,0.63,112.20714958010151,0.42605932
2012-06-27 16:34:26+00:00,564.0311,11.44,69.35670977683048,8.098706,17.122,2.688,0.0,0.523,0.63,54.13373025585282,0.41413173
2012-06-27 16:49:26+00:00,537.7476,11.24,72.08815753742937,5.1513011,10.8907,2.2965,0.0,0.523,0.63,0.0,0.37225004
2012-06-27 17:04:26+00:00,486.0631,11.04,74.8974305854707,2.2038962,4.6594,1.905,0.0,0.523,0.63,0.0,0.33036834
2012-06-27 17:19:26+00:00,460.673,11.3,71.35323717948555,1.14284841,2.41617,2.368,0.0,0.523,0.63,0.0,0.38357458
2012-06-27 17:34:26+00:00,410.8356,11.56,67.93651703188826,0.08180062,0.17294,2.831,0.0,0.523,0.63,0.0,0.43678081
2012-06-27 17:49:26+00:00,386.4015,11.43,70.98942112769218,0.06305563,0.13331,2.569,0.0,0.523,0.63,0.0,0.39180672
2012-06-27 18:04:26+00:00,362.3029,11.3,74.09726137215546,0.04431064,0.09368,2.307,0.0,0.523,0.63,0.0,0.34683263
2012-06-27 18:19:26+00:00,338.5496,11.35,75.30123106472769,0.04715337,0.09969,2.162,0.0,0.523,0.63,0.0,0.33180961
2012-06-27 18:34:26+00:00,333.2268,11.4,76.49748602616249,0.0499961,0.1057,2.017,0.0,0.523,0.63,0.0,0.31678659
2012-06-27 18:49:26+00:00,309.9141,11.51,72.89036866046145,0.047155735,0.099695,2.48,0.0,0.523,0.63,0.0,0.36807767
2012-06-27 19:04:26+00:00,309.9141,11.62,69.33665272014835,0.0443153699999999,0.09369,2.943,0.0,0.523,0.63,0.0,0.41936874
2012-06-27 19:19:26+00:00,286.9743,11.59,70.51439588207799,0.05340643,0.11291,2.8145,0.0,0.523,0.63,0.0,0.40246193
2012-06-27 19:34:26+00:00,286.9743,11.56,71.69692500137934,0.0624974899999999,0.13213,2.686,0.0,0.523,0.63,0.0,0.38555512
2012-06-27 19:49:26+00:00,286.9743,11.61,72.34900009638092,0.0556791949999999,0.117715,2.5655,0.0,0.523,0.63,0.0,0.37792021
2012-06-27 20:04:26+00:00,264.4177,11.66,72.99704208584843,0.0488609,0.1033,2.445,0.0,0.523,0.63,0.0,0.3702853
2012-06-27 20:19:26+00:00,264.4177,11.69,73.04709260170672,0.0392022399999999,0.08288,2.476,0.0,0.523,0.63,0.0,0.37033264
2012-06-27 20:34:26+00:00,264.4177,11.72,73.09703811350875,0.02954358,0.06246,2.507,0.0,0.523,0.63,0.0,0.37037998
2012-06-27 20:49:26+00:00,297.3645,10.605,79.48249494432132,0.017044555,0.036035,2.119,0.5,0.523,0.63,0.0,0.26232041
2012-06-27 21:04:26+00:00,302.6873,9.4899998,86.99907909780586,0.00454553,0.00961,1.731,0.5,0.523,0.63,0.0,0.15426084
2012-06-27 21:19:26+00:00,325.8808,10.155,83.95566450856641,0.02159245,0.04565,2.031,0.5,0.523,0.63,0.0,0.19905688
2012-06-27 21:34:26+00:00,290.5963,10.82,81.19813708810867,0.03863937,0.08169,2.331,0.5,0.523,0.63,0.0,0.24385291
2012-06-27 21:49:26+00:00,331.36510000000004,10.16,84.91360946059771,0.026707945,0.056465,1.789,0.0,0.523,0.63,0.0,0.18723459
2012-06-27 22:04:26+00:00,331.36510000000004,9.5,88.99921783711082,0.01477652,0.03124,1.247,0.0,0.523,0.63,0.0,0.13061626
2012-06-27 22:19:26+00:00,325.8808,9.6199999,91.41847544787788,0.0090934249999999,0.019225,1.682,0.6,0.5225,0.63,0.0,0.1027168
2012-06-27 22:34:26+00:00,308.0924,9.7399998,93.79952115933628,0.00341033,0.00721,2.117,0.6,0.522,0.63,0.0,0.07481734
2012-06-27 22:49:26+00:00,313.5767,9.6399999,94.94179300891622,0.00284273,0.00601,1.40199995,0.3,0.5225,0.63,0.0,0.06062576
2012-06-27 23:04:26+00:00,308.0924,9.54,96.09971858506238,0.0022751299999999,0.00481,0.6869999,0.3,0.523,0.63,0.0,0.04643418
2012-06-27 23:19:26+00:00,308.0924,9.7399998,94.42696861085274,0.00397793,0.00841,1.43049995,0.0,0.523,0.63,0.0,0.06724632
2012-06-27 23:34:26+00:00,285.1913,9.9399996,92.79940889676696,0.0056807299999999,0.01201,2.174,0.0,0.523,0.63,0.0,0.08805846
2012-06-27 23:49:26+00:00,285.1913,10.31,91.20851919821156,0.00795586,0.01682,2.0805,0.1,0.523,0.63,0.0,0.11020936
2012-06-28 00:04:16+00:00,279.86850000000004,10.68,89.69900280484796,0.0102309899999999,0.02163,1.987,0.1,0.523,0.63,0.0,0.13236026
2012-06-28 00:19:16+00:00,285.1913,10.415,90.72928918720316,0.00625306,0.01322,1.745,0.3,0.523,0.63,0.0,0.1170349
2012-06-28 00:34:16+00:00,285.1913,10.15,91.79928880177869,0.0022751299999999,0.00481,1.503,0.3,0.523,0.63,0.0,0.10170954
2012-06-28 00:49:16+00:00,285.1913,10.275,92.6562222621888,0.0022751299999999,0.00481,1.62,0.0,0.523,0.63,0.0,0.09184597
2012-06-28 01:04:16+00:00,285.1913,10.4,93.49940293649637,0.0022751299999999,0.00481,1.737,0.0,0.523,0.63,0.0,0.0819824
2012-06-28 01:19:16+00:00,285.1913,10.695,90.64246892513276,0.0051154949999999,0.010815,1.7595,0.1,0.523,0.63,0.0,0.12035763
2012-06-28 01:34:16+00:00,285.1913,10.99,87.8987696464325,0.00795586,0.01682,1.782,0.1,0.523,0.63,0.0,0.15873286
2012-06-28 01:49:16+00:00,285.1913,10.725,89.27277129570118,0.006250695,0.013215,1.9875,0.8,0.5225,0.63,0.0,0.13825083
2012-06-28 02:04:16+00:00,285.1913,10.46,90.6991361790278,0.00454553,0.00961,2.193,0.8,0.522,0.63,0.0,0.1177688
2012-06-28 02:19:16+00:00,285.1913,10.625,89.78857793088332,0.00454553,0.00961,2.0375,0.0,0.522,0.63,0.0,0.13072925
2012-06-28 02:34:16+00:00,290.5963,10.79,88.89890521135392,0.00454553,0.00961,1.882,0.0,0.522,0.63,0.0,0.14368971
2012-06-28 02:49:16+00:00,290.5963,10.435,89.92169423313699,0.006250695,0.013215,1.6749999999999998,0.7,0.522,0.63,0.0,0.1274001
2012-06-28 03:04:16+00:00,313.5767,10.08,90.99923345620078,0.00795586,0.01682,1.468,0.7,0.522,0.63,0.0,0.11111049
2012-06-28 03:19:16+00:00,319.1381,9.9899998,91.34703078010644,0.0056830949999999,0.012015,1.277,0.0,0.5225,0.63,0.0,0.10617521
2012-06-28 03:34:16+00:00,313.5767,9.8999996,91.69932636101132,0.00341033,0.00721,1.086,0.0,0.523,0.63,0.0,0.10123993
2012-06-28 03:49:16+00:00,296.0806,10.245,89.70169273845781,0.00738826,0.01562,1.0955,0.0,0.525,0.63,0.0,0.12853916
