solar_TIMESTAMP,GUF_GUY_GUY_Ggl_Js_6,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2016-03-13 10:49:16+00:00,7720.384,27.6,86.5,407.5,789.3,5.2,0.0,0.259,0.358,1286.9311644109555,0.5
2016-03-13 11:19:16+00:00,32811.632,27.5,85.8,399.9,770.3,4.0,0.0,0.256,0.358,1337.378463255145,0.52
2016-03-13 11:49:16+00:00,41979.588,28.0,82.9,502.9,965.3,5.2,0.0,0.253,0.358,1364.833700781838,0.65
2016-03-13 12:19:16+00:00,46563.566,27.7,83.3,258.0,514.4,3.8,0.0,0.25,0.358,1368.8269269814452,0.62
2016-03-13 12:49:16+00:00,47287.352,27.5,83.7,336.6,677.3,3.9,0.0,0.248,0.358,1349.2897862153168,0.6
2016-03-13 13:19:16+00:00,44874.732,27.3,85.6,268.2,551.7,3.5,0.0,0.246,0.358,1306.5566874212032,0.52
2016-03-13 13:49:16+00:00,41255.802,27.2,87.8,318.2,645.0,3.6,0.0,0.244,0.358,1241.3590802770832,0.44
2016-03-13 14:19:16+00:00,36913.086,27.6,86.8,442.6,832.3,3.3,0.0,0.243,0.358,1154.8129352924152,0.49
2016-03-13 14:49:16+00:00,40532.016,27.6,85.4,367.1,706.3,3.6,0.0,0.242,0.358,1048.3996421231068,0.54
2016-03-13 15:19:16+00:00,42703.374,28.2,83.0,380.7,728.3,4.5,0.0,0.24,0.358,923.9406530657158,0.65
2016-03-13 15:49:16+00:00,45598.518,27.9,82.1,320.9,633.7,3.9,0.0,0.239,0.358,783.5663057488429,0.67
2016-03-13 16:19:16+00:00,44150.946,27.5,84.4,199.5,379.9,3.2,0.0,0.238,0.358,629.67935867448,0.57
2016-03-13 16:49:16+00:00,39084.444,27.5,86.0,140.7,272.5,2.5,0.0,0.237,0.358,464.9138637608097,0.51
2016-03-13 17:19:16+00:00,30881.536,27.3,87.1,67.0,135.5,2.5,0.0,0.237,0.358,292.090079854732,0.47
2016-03-13 17:49:16+00:00,25332.51,26.8,87.9,28.6,59.5,2.4,0.0,0.236,0.358,114.16619894880624,0.43
2016-03-13 18:19:16+00:00,19542.222,26.8,88.8,1.8,10.7,2.3,0.0,0.235,0.358,0.0,0.4
2016-03-13 18:49:16+00:00,15923.292,26.6,89.0,0.0,7.6,2.1,0.0,0.235,0.358,0.0,0.38
2016-03-13 19:19:16+00:00,13028.148,26.4,89.7,0.0,7.2,2.3,0.0,0.234,0.358,0.0,0.35
2016-03-13 19:49:16+00:00,11098.052,26.4,89.9,0.0,7.3,2.4,0.0,0.234,0.358,0.0,0.35
2016-03-13 20:19:16+00:00,8926.694,26.2,90.3,0.0,8.4,2.8,0.0,0.234,0.358,0.0,0.33
2016-03-13 20:49:16+00:00,8926.694,26.1,90.9,0.0,7.7,2.6,0.0,0.233,0.358,0.0,0.31
2016-03-13 21:19:16+00:00,7720.384,26.2,89.4,0.0,7.2,2.8,0.0,0.233,0.358,0.0,0.36
2016-03-13 21:49:16+00:00,7479.121999999999,26.1,90.3,0.0,7.8,2.5,0.0,0.233,0.358,0.0,0.33
2016-03-13 22:19:16+00:00,7479.121999999999,26.0,90.6,0.0,7.4,2.1,0.0,0.232,0.358,0.0,0.32
2016-03-13 22:49:16+00:00,6996.597999999999,26.2,90.0,0.0,8.1,3.0,0.0,0.232,0.358,0.0,0.34
2016-03-13 23:19:16+00:00,241.262,26.0,90.7,0.0,7.7,2.8,0.0,0.232,0.358,0.0,0.31
2016-03-13 23:49:16+00:00,723.786,25.8,91.4,0.0,8.2,2.7,0.0,0.231,0.358,0.0,0.29
2016-03-14 00:19:33+00:00,241.262,25.6,91.0,0.0,7.4,2.2,0.0,0.231,0.358,0.0,0.3
2016-03-14 00:49:33+00:00,241.262,25.8,90.0,0.0,7.4,1.7,0.0,0.231,0.358,0.0,0.33
2016-03-14 01:19:33+00:00,0.0,26.2,88.1,0.0,7.9,2.3,0.0,0.23,0.358,0.0,0.41
2016-03-14 01:49:33+00:00,241.262,26.1,87.6,0.0,7.6,2.7,0.0,0.23,0.358,0.0,0.42
2016-03-14 02:19:33+00:00,1930.096,26.2,88.7,0.0,7.5,3.2,0.0,0.23,0.358,0.0,0.38
2016-03-14 02:49:33+00:00,3136.406,26.1,89.8,0.0,7.2,2.7,0.0,0.229,0.358,0.0,0.34
2016-03-14 03:19:33+00:00,4342.715999999999,25.9,91.1,0.0,7.6,2.4,0.0,0.229,0.358,0.0,0.3
2016-03-14 03:49:33+00:00,3618.93,25.8,89.9,0.0,8.0,2.5,0.0,0.229,0.358,0.0,0.34
2016-03-14 04:19:33+00:00,2895.144,26.1,87.7,0.0,7.6,3.0,0.0,0.229,0.358,0.0,0.42
2016-03-14 04:49:33+00:00,5307.763999999999,26.1,88.6,0.0,7.4,2.5,0.0,0.228,0.358,0.0,0.38
2016-03-14 05:19:33+00:00,5790.288,25.8,88.6,0.0,7.0,2.6,0.0,0.228,0.358,0.0,0.38
2016-03-14 05:49:33+00:00,5066.502,26.2,87.4,0.0,8.1,2.4,0.0,0.228,0.358,0.0,0.43
2016-03-14 06:19:33+00:00,5790.288,26.1,86.1,10.5,20.9,2.3,0.0,0.227,0.358,57.469056597124656,0.47
2016-03-14 06:49:33+00:00,5307.763999999999,26.1,87.4,39.7,77.7,2.5,0.0,0.227,0.358,236.337439726241,0.43
2016-03-14 07:19:33+00:00,7479.121999999999,25.9,88.1,91.2,175.0,2.1,0.0,0.227,0.358,411.0750793611136,0.4
2016-03-14 07:49:33+00:00,9650.48,26.3,87.6,189.7,356.2,1.6,0.0,0.227,0.358,578.6910121302178,0.42
2016-03-14 08:19:33+00:00,11821.838,26.8,86.8,322.2,594.4,1.8,0.0,0.227,0.358,736.3161751824009,0.46
2016-03-14 08:49:33+00:00,18094.65,27.3,84.4,302.3,566.9,2.6,0.0,0.226,0.358,881.2525156456502,0.57
2016-03-14 09:19:33+00:00,23884.938,27.8,81.5,424.2,805.3,2.6,0.0,0.226,0.358,1011.0191729542058,0.69
2016-03-14 09:49:33+00:00,30881.536,27.8,80.9,266.1,516.1,2.3,0.0,0.225,0.358,1123.3949435434536,0.71
2016-03-14 10:19:33+00:00,30881.536,28.1,80.0,391.1,745.3,3.1,0.0,0.225,0.358,1216.4563010472623,0.76
2016-03-14 10:49:33+00:00,33535.418,27.7,81.0,408.1,764.3,3.5,0.0,0.224,0.358,1288.6103212075543,0.7
2016-03-14 11:19:33+00:00,33535.418,28.2,75.9,798.0,1501.3,4.0,0.0,0.223,0.358,1338.621947919993,0.92
2016-03-14 11:49:33+00:00,38601.92,29.2,70.4,1042.0,2006.3,3.1,0.0,0.222,0.358,1365.635133702856,1.2
2016-03-14 12:19:33+00:00,43909.684,29.2,70.9,761.0,1397.3,3.3,0.0,0.221,0.358,1369.187492725541,1.18
2016-03-14 12:49:33+00:00,41497.064,29.3,70.9,919.0,1711.3,3.5,0.0,0.22,0.358,1349.2182155782768,1.19
2016-03-14 13:19:33+00:00,40773.278,29.2,70.2,685.5,1275.3,4.1,0.0,0.219,0.358,1306.0691103024749,1.2
2016-03-14 13:49:33+00:00,41497.064,28.9,71.5,805.0,1465.3,3.7,0.0,0.218,0.358,1240.4787518581304,1.13
2016-03-14 14:19:33+00:00,40773.278,28.8,72.7,505.8,924.3,3.4,0.0,0.218,0.358,1153.5698401668174,1.08
2016-03-14 14:49:33+00:00,39325.706,28.7,73.6,565.2,1068.3,3.5,0.0,0.217,0.358,1046.829983117534,1.04
2016-03-14 15:19:33+00:00,37878.134,28.5,75.1,496.9,973.3,3.8,0.0,0.216,0.358,922.0862334662352,0.97
2016-03-14 15:49:33+00:00,36430.562,28.3,75.8,434.5,828.3,4.0,0.0,0.216,0.358,781.4738154752844,0.93
2016-03-14 16:19:33+00:00,32087.846,28.4,75.7,361.4,698.3,3.3,0.0,0.215,0.359,627.3995765924321,0.94
2016-03-14 16:49:33+00:00,29433.964,27.9,75.5,295.8,557.0,3.9,0.0,0.215,0.359,462.500789760004,0.92
2016-03-14 17:19:33+00:00,25573.772,28.1,75.5,196.2,380.3,3.4,0.0,0.214,0.359,289.6000115297528,0.93
2016-03-14 17:49:33+00:00,21472.318,27.6,79.1,72.8,136.5,3.4,0.0,0.214,0.359,111.65676867012247,0.77
2016-03-14 18:19:33+00:00,16405.816,27.0,82.2,3.9,19.8,2.7,0.0,0.214,0.359,0.0,0.63
2016-03-14 18:49:33+00:00,10856.79,26.5,85.0,0.0,7.9,2.5,0.0,0.214,0.359,0.0,0.52
2016-03-14 19:19:33+00:00,6514.0740000000005,26.3,85.9,0.0,7.2,2.5,0.0,0.214,0.359,0.0,0.48
2016-03-14 19:49:33+00:00,4583.977999999999,26.2,86.6,0.0,7.1,2.5,0.0,0.214,0.359,0.0,0.46
2016-03-14 20:19:33+00:00,3136.406,26.0,86.9,0.0,7.5,2.4,0.0,0.213,0.359,0.0,0.44
2016-03-14 20:49:33+00:00,2171.358,26.1,87.2,0.0,7.2,2.3,0.0,0.213,0.359,0.0,0.43
2016-03-14 21:19:33+00:00,723.786,25.9,87.4,0.0,6.4,2.7,0.0,0.213,0.36,0.0,0.42
2016-03-14 21:49:33+00:00,482.524,26.1,88.1,0.0,8.5,2.2,0.0,0.213,0.36,0.0,0.4
2016-03-14 22:19:33+00:00,482.524,25.8,87.3,0.0,10.0,2.5,0.0,0.213,0.36,0.0,0.42
2016-03-14 22:49:33+00:00,0.0,26.0,87.5,0.0,7.4,2.8,0.0,0.213,0.36,0.0,0.42
2016-03-14 23:19:33+00:00,3377.668,26.0,89.0,0.0,7.3,2.1,0.0,0.213,0.36,0.0,0.37
2016-03-14 23:49:33+00:00,2653.882,25.8,89.0,0.0,7.5,2.4,0.0,0.213,0.36,0.0,0.37
2016-03-15 00:19:51+00:00,2412.62,25.9,88.4,0.0,7.1,2.0,0.0,0.212,0.36,0.0,0.39
2016-03-15 00:49:51+00:00,2171.358,25.7,88.4,0.0,7.9,2.7,0.0,0.212,0.36,0.0,0.38
2016-03-15 01:19:51+00:00,2171.358,25.5,89.3,0.0,7.8,2.6,0.0,0.212,0.361,0.0,0.35
2016-03-15 01:49:51+00:00,2412.62,25.5,89.2,0.0,6.9,2.7,0.0,0.212,0.361,0.0,0.35
2016-03-15 02:19:51+00:00,1447.572,25.5,89.3,0.0,8.0,3.1,0.0,0.211,0.361,0.0,0.35
2016-03-15 02:49:51+00:00,2412.62,25.6,88.9,0.0,7.7,3.2,0.0,0.211,0.361,0.0,0.36
2016-03-15 03:19:51+00:00,4342.715999999999,25.4,88.2,0.0,8.5,2.8,0.0,0.211,0.361,0.0,0.38
2016-03-15 03:49:51+00:00,5307.763999999999,25.3,89.2,0.0,7.4,2.3,0.0,0.21,0.361,0.0,0.35
2016-03-15 04:19:51+00:00,4101.454,25.4,89.6,0.0,7.3,2.4,0.0,0.209,0.361,0.0,0.34
2016-03-15 04:49:51+00:00,2412.62,25.2,89.7,0.0,7.7,2.6,0.0,0.206,0.362,0.0,0.33
2016-03-15 05:19:51+00:00,965.048,25.3,90.2,0.0,7.3,2.8,0.0,0.203,0.362,0.0,0.32
2016-03-15 05:49:51+00:00,965.048,25.1,91.2,0.0,7.7,2.0,0.0,0.203,0.362,0.0,0.28
2016-03-15 06:19:51+00:00,965.048,25.0,91.5,15.6,31.3,1.7,0.0,0.2,0.362,61.80369077704693,0.27
2016-03-15 06:49:51+00:00,241.262,24.9,91.8,90.1,164.9,1.0,0.0,0.199,0.362,240.56464906599643,0.26
2016-03-15 07:19:51+00:00,0.0,25.3,90.3,194.5,358.8,0.9,0.0,0.199,0.362,415.1375228214095,0.31
2016-03-15 07:49:51+00:00,1930.096,26.2,88.6,254.3,476.7,1.2,0.0,0.199,0.362,582.5341529094212,0.39
2016-03-15 08:19:51+00:00,9650.48,26.6,84.1,388.0,701.3,2.6,0.0,0.203,0.363,739.8892149507406,0.55
2016-03-15 08:49:51+00:00,22437.366,27.8,80.1,604.3,1107.3,2.1,0.0,0.207,0.363,884.5092650479239,0.74
2016-03-15 09:19:51+00:00,35706.776,28.0,75.8,683.3,1370.3,2.7,0.0,0.206,0.363,1013.9188434621522,0.91
2016-03-15 09:49:51+00:00,42220.85,28.1,74.3,703.0,1361.3,3.3,0.0,0.206,0.363,1125.902847082493,0.98
2016-03-15 10:19:51+00:00,46081.042,28.7,72.2,814.0,1614.3,2.4,0.0,0.205,0.363,1218.5444453960763,1.1
2016-03-15 10:49:51+00:00,46081.042,29.2,69.5,976.0,1848.3,2.1,0.0,0.204,0.363,1290.2578909499944,1.23
2016-03-15 11:19:51+00:00,46804.828,29.1,68.8,875.0,1730.3,3.3,0.0,0.204,0.363,1339.8156626858115,1.25
2016-03-15 11:49:51+00:00,47528.614,29.0,68.0,1089.0,2162.3,3.2,0.0,0.203,0.363,1366.3694775310237,1.28
2016-03-15 12:19:51+00:00,49941.234,29.1,70.6,662.9,1226.3,3.4,0.0,0.202,0.363,1369.464810589,1.19
2016-03-15 12:49:51+00:00,47528.614,28.8,71.3,558.1,1030.3,3.9,0.0,0.201,0.363,1349.0486753815596,1.14
2016-03-15 13:19:51+00:00,46804.828,28.6,70.7,763.0,1422.3,4.2,0.0,0.201,0.363,1305.4705309659294,1.14
2016-03-15 13:49:51+00:00,46081.042,28.9,70.0,954.0,1727.3,4.4,0.0,0.2,0.363,1239.476300395063,1.2
2016-03-15 14:19:51+00:00,47528.614,28.8,70.6,927.0,1722.3,4.1,0.0,0.199,0.363,1152.1956029032951,1.16
2016-03-15 14:49:51+00:00,47528.614,29.0,69.1,729.0,1408.3,4.1,0.0,0.199,0.363,1045.1224183598565,1.23
2016-03-15 15:19:51+00:00,46804.828,28.7,70.6,678.5,1329.3,3.9,0.0,0.198,0.363,920.0895149534848,1.15
2016-03-15 15:49:51+00:00,44392.208,28.7,73.2,625.4,1200.3,3.7,0.0,0.197,0.363,779.2370778251369,1.05
2016-03-15 16:19:51+00:00,42220.85,28.5,74.5,446.1,843.3,4.4,0.0,0.197,0.363,624.9760756301614,0.99
2016-03-15 16:49:51+00:00,37154.348,28.0,76.6,288.0,543.6,4.1,0.0,0.197,0.363,459.9469920806611,0.89
2016-03-15 17:19:51+00:00,33052.894,27.3,80.7,72.1,156.0,4.0,0.0,0.196,0.363,286.97462885835995,0.7
2016-03-15 17:49:51+00:00,24608.724,27.5,79.7,67.4,129.9,3.3,0.0,0.196,0.363,109.0197535349482,0.74
2016-03-15 18:19:51+00:00,19542.222,27.2,80.1,3.7,18.3,2.8,0.0,0.196,0.363,0.0,0.72
2016-03-15 18:49:51+00:00,15440.768,26.8,82.4,0.0,8.8,2.7,0.0,0.196,0.363,0.0,0.62
2016-03-15 19:19:51+00:00,12304.362,26.6,84.0,0.0,8.7,2.6,0.0,0.196,0.363,0.0,0.56
2016-03-15 19:49:51+00:00,9650.48,26.6,84.8,0.0,6.4,2.8,0.0,0.196,0.363,0.0,0.53
2016-03-15 20:19:51+00:00,7961.646,26.2,85.0,0.0,8.6,2.9,0.0,0.196,0.364,0.0,0.51
2016-03-15 20:49:51+00:00,6755.335999999999,26.3,84.8,0.0,7.8,3.0,0.0,0.196,0.364,0.0,0.52
2016-03-15 21:19:51+00:00,6272.812,26.1,84.6,0.0,8.3,2.8,0.0,0.196,0.364,0.0,0.52
2016-03-15 21:49:51+00:00,5549.026,26.3,85.2,0.0,7.9,3.1,0.0,0.196,0.364,0.0,0.51
2016-03-15 22:19:51+00:00,5307.763999999999,26.1,86.5,0.0,7.1,3.0,0.0,0.196,0.364,0.0,0.46
2016-03-15 22:49:51+00:00,4825.24,26.2,86.2,0.0,8.8,3.0,0.0,0.196,0.364,0.0,0.47
2016-03-15 23:19:51+00:00,3136.406,26.2,85.2,0.0,8.4,2.6,0.0,0.196,0.364,0.0,0.5
2016-03-15 23:49:51+00:00,2895.144,26.3,85.8,0.0,8.8,2.5,0.0,0.197,0.364,0.0,0.48
2016-03-16 00:20:08+00:00,2412.62,26.1,86.6,0.0,8.5,2.8,0.0,0.197,0.364,0.0,0.45
2016-03-16 00:50:08+00:00,2171.358,26.0,87.7,0.0,7.1,3.0,0.0,0.197,0.364,0.0,0.41
2016-03-16 01:20:08+00:00,2895.144,25.8,89.1,0.0,7.5,3.0,0.0,0.198,0.364,0.0,0.36
2016-03-16 01:50:08+00:00,2895.144,25.5,90.2,0.0,9.1,2.0,0.0,0.198,0.364,0.0,0.32
2016-03-16 02:20:08+00:00,1930.096,25.6,89.0,0.0,7.0,2.2,0.0,0.198,0.364,0.0,0.36
2016-03-16 02:50:08+00:00,965.048,25.8,87.5,0.0,8.5,2.8,0.0,0.198,0.364,0.0,0.42
2016-03-16 03:20:08+00:00,1206.31,25.6,88.3,0.0,7.5,2.5,0.0,0.198,0.364,0.0,0.38
2016-03-16 03:50:08+00:00,2171.358,25.8,87.0,0.0,8.3,2.5,0.0,0.199,0.365,0.0,0.43
2016-03-16 04:20:08+00:00,1930.096,25.8,87.3,0.0,8.4,2.1,0.0,0.199,0.365,0.0,0.42
2016-03-16 04:50:08+00:00,482.524,25.7,87.5,0.0,7.4,2.4,0.0,0.199,0.365,0.0,0.41
2016-03-16 05:20:08+00:00,241.262,25.7,86.3,0.0,8.1,2.7,0.0,0.199,0.365,0.0,0.45
2016-03-16 05:50:08+00:00,0.0,25.6,87.9,0.0,7.4,2.1,0.0,0.199,0.365,0.0,0.4
2016-03-16 06:20:08+00:00,0.0,25.5,88.9,10.2,22.9,2.2,0.0,0.199,0.365,66.05448342201305,0.36
2016-03-16 06:50:08+00:00,0.0,25.8,87.9,90.5,163.9,2.9,0.0,0.199,0.365,244.69904602930416,0.4
2016-03-16 07:20:08+00:00,241.262,25.8,87.3,225.2,413.6,2.3,0.0,0.199,0.365,419.0997693193155,0.42
2016-03-16 07:50:08+00:00,7237.86,26.6,85.8,345.6,630.6,2.2,0.0,0.199,0.365,586.2714262389663,0.5
2016-03-16 08:20:08+00:00,19300.96,27.0,84.2,251.1,476.3,3.3,0.0,0.2,0.365,743.3525293352276,0.56
2016-03-16 08:50:08+00:00,27503.868,27.4,82.8,333.5,590.1,3.5,0.0,0.2,0.365,887.6543110416166,0.63
2016-03-16 09:20:08+00:00,30157.75,27.8,79.5,566.2,1116.3,3.4,0.0,0.199,0.365,1016.7067475296368,0.76
2016-03-16 09:50:08+00:00,36189.3,27.9,80.6,436.6,828.3,3.5,0.0,0.199,0.365,1128.3008383303857,0.73
2016-03-16 10:20:08+00:00,38360.658,28.0,79.8,638.8,1220.3,3.5,0.0,0.199,0.365,1220.526418021019,0.76
2016-03-16 10:50:08+00:00,39808.23,28.5,78.0,756.0,1444.3,3.3,0.0,0.198,0.365,1291.8048527493431,0.85
2016-03-16 11:20:08+00:00,43668.422,28.6,77.8,732.0,1410.3,4.3,0.0,0.198,0.365,1340.9160619243896,0.87
2016-03-16 11:50:08+00:00,43668.422,28.4,77.6,901.0,1751.3,4.3,0.0,0.197,0.365,1367.019402538332,0.87
2016-03-16 12:20:08+00:00,44392.208,28.5,77.5,863.0,1634.3,4.3,0.0,0.196,0.365,1369.6680586380287,0.88
2016-03-16 12:50:08+00:00,46081.042,28.6,77.4,819.0,1590.3,5.0,0.0,0.196,0.365,1348.8166896369278,0.88
2016-03-16 13:20:08+00:00,45115.994,28.9,75.7,851.0,1615.3,3.8,0.0,0.195,0.365,1304.82220654735,0.96
2016-03-16 13:50:08+00:00,46081.042,28.6,75.1,677.2,1239.3,3.7,0.0,0.195,0.365,1238.4376628424925,0.97
2016-03-16 14:20:08+00:00,43668.422,29.1,73.0,896.0,1658.3,3.8,0.0,0.194,0.365,1150.7993645152465,1.09
2016-03-16 14:50:08+00:00,46081.042,28.5,77.1,594.4,1110.3,4.8,0.0,0.193,0.365,1043.4074199684549,0.89
2016-03-16 15:20:08+00:00,41255.802,28.3,77.4,570.8,1104.3,4.4,0.0,0.193,0.365,918.100062662049,0.87
2016-03-16 15:50:08+00:00,39808.23,28.6,77.2,560.7,1064.3,4.5,0.0,0.193,0.365,777.0221860355294,0.89
2016-03-16 16:20:08+00:00,38360.658,28.2,78.4,464.5,872.3,4.3,0.0,0.192,0.365,622.5886292928104,0.83
2016-03-16 16:50:08+00:00,34259.204,28.0,78.9,316.6,605.7,4.6,0.0,0.192,0.365,457.4428424871728,0.8
2016-03-16 17:20:08+00:00,30157.75,27.6,80.7,198.9,381.2,4.1,0.0,0.192,0.365,284.4116384372578,0.71
2016-03-16 17:50:08+00:00,25091.248,27.2,83.6,35.2,76.4,3.1,0.0,0.192,0.365,106.45680598767886,0.59
2016-03-16 18:20:08+00:00,18094.65,26.9,85.0,1.4,11.6,2.9,0.0,0.191,0.365,0.0,0.53
2016-03-16 18:50:08+00:00,12063.1,26.6,85.5,0.0,8.6,3.0,0.0,0.191,0.365,0.0,0.5
2016-03-16 19:20:08+00:00,9409.218,26.6,84.7,0.0,9.2,3.0,0.0,0.191,0.365,0.0,0.53
2016-03-16 19:50:08+00:00,7720.384,26.5,86.5,0.0,8.7,3.2,0.0,0.192,0.365,0.0,0.47
2016-03-16 20:20:08+00:00,6031.549999999999,26.5,86.4,0.0,7.6,3.1,0.0,0.191,0.365,0.0,0.47
2016-03-16 20:50:08+00:00,5549.026,26.3,86.8,0.0,9.7,2.8,0.0,0.192,0.365,0.0,0.45
2016-03-16 21:20:08+00:00,4825.24,26.2,86.9,0.0,8.3,3.1,0.0,0.192,0.365,0.0,0.45
2016-03-16 21:50:08+00:00,4101.454,26.1,87.1,0.0,7.8,3.1,0.0,0.192,0.365,0.0,0.44
2016-03-16 22:20:08+00:00,3860.192,25.9,87.7,0.0,9.4,2.9,0.0,0.192,0.365,0.0,0.41
2016-03-16 22:50:08+00:00,3377.668,26.0,87.9,0.0,8.0,3.0,0.0,0.192,0.365,0.0,0.41
2016-03-16 23:20:08+00:00,5066.502,26.1,87.8,0.0,9.5,2.7,0.0,0.192,0.365,0.0,0.41
2016-03-16 23:50:08+00:00,4825.24,25.8,88.1,0.0,8.3,2.6,0.0,0.192,0.365,0.0,0.4
2016-03-17 00:20:26+00:00,4825.24,25.6,88.5,0.0,8.7,2.6,0.0,0.192,0.365,0.0,0.38
2016-03-17 00:50:26+00:00,4342.715999999999,25.7,88.6,0.0,8.4,2.7,0.0,0.192,0.365,0.0,0.38
2016-03-17 01:20:26+00:00,3860.192,25.7,90.0,0.0,8.5,2.5,0.0,0.192,0.365,0.0,0.33
2016-03-17 01:50:26+00:00,4101.454,25.2,91.9,0.0,8.3,2.3,0.0,0.192,0.365,0.0,0.26
2016-03-17 02:20:26+00:00,2171.358,25.2,92.0,0.0,8.9,1.4,0.0,0.192,0.365,0.0,0.26
2016-03-17 02:50:26+00:00,1206.31,25.4,90.0,0.0,9.0,1.6,0.0,0.192,0.365,0.0,0.33
2016-03-17 03:20:26+00:00,241.262,25.6,91.1,0.0,7.6,2.2,0.0,0.192,0.365,0.0,0.29
2016-03-17 03:50:26+00:00,241.262,25.5,91.0,0.0,7.7,2.6,0.0,0.192,0.365,0.0,0.29
2016-03-17 04:20:26+00:00,0.0,25.7,90.5,0.0,8.8,3.0,0.0,0.192,0.365,0.0,0.31
2016-03-17 04:50:26+00:00,241.262,25.5,91.3,0.0,8.2,2.8,0.0,0.192,0.365,0.0,0.28
2016-03-17 05:20:26+00:00,1447.572,25.4,91.3,0.0,9.6,2.4,0.0,0.192,0.365,0.0,0.28
2016-03-17 05:50:26+00:00,2171.358,25.3,91.5,0.0,8.3,2.2,0.0,0.192,0.365,0.0,0.27
2016-03-17 06:20:26+00:00,2171.358,25.4,90.8,18.4,34.1,2.5,0.0,0.192,0.365,70.41828224333827,0.3
2016-03-17 06:50:26+00:00,1930.096,25.6,89.6,102.1,187.0,2.7,0.0,0.192,0.365,248.93452731495336,0.34
2016-03-17 07:20:26+00:00,4825.24,26.0,88.7,215.3,406.5,2.4,0.0,0.192,0.365,423.1494409457067,0.38
2016-03-17 07:50:26+00:00,12786.886,26.8,85.9,324.5,591.9,3.0,0.0,0.192,0.365,590.0809634087547,0.5
2016-03-17 08:20:26+00:00,25815.034,27.0,83.3,289.5,512.6,4.0,0.0,0.192,0.365,746.8717050842655,0.6
2016-03-17 08:50:26+00:00,32087.846,27.6,81.2,486.3,944.3,3.9,0.0,0.192,0.365,890.837856815531,0.7
2016-03-17 09:20:26+00:00,37636.872,27.7,80.7,398.0,741.3,3.6,0.0,0.192,0.365,1019.5151290838762,0.72
2016-03-17 09:50:26+00:00,41255.802,28.2,78.9,551.1,1020.3,4.0,0.0,0.192,0.365,1130.700933653931,0.8
2016-03-17 10:20:26+00:00,42944.636,28.3,76.9,509.7,922.3,3.5,0.0,0.191,0.365,1222.4920856586698,0.89
2016-03-17 10:50:26+00:00,45115.994,28.2,79.7,546.5,1041.3,3.6,0.0,0.191,0.365,1293.3173807696626,0.78
2016-03-17 11:20:26+00:00,43668.422,28.6,75.4,706.0,1324.3,3.8,0.0,0.19,0.365,1341.9644898224574,0.96
2016-03-17 11:50:26+00:00,46804.828,28.8,76.3,715.0,1411.3,3.6,0.0,0.19,0.365,1367.600710535081,0.94
2016-03-17 12:20:26+00:00,48252.4,28.5,77.0,507.3,943.3,3.5,0.0,0.19,0.365,1369.7872211065628,0.89
2016-03-17 12:50:26+00:00,46804.828,28.4,79.6,442.2,814.3,3.5,0.0,0.189,0.365,1348.4865917115592,0.79
2016-03-17 13:20:26+00:00,44392.208,28.8,76.8,627.8,1195.3,3.2,0.0,0.189,0.365,1304.0634253124106,0.92
2016-03-17 13:50:26+00:00,45839.77999999999,29.0,74.6,844.0,1523.3,3.7,0.0,0.188,0.365,1237.2781168165627,1.02
2016-03-17 14:20:26+00:00,49941.234,28.9,75.9,549.8,1015.3,4.0,0.0,0.188,0.365,1149.2738374017615,0.96
2016-03-17 14:50:26+00:00,47528.614,28.8,76.0,667.1,1281.3,3.9,0.0,0.187,0.365,1041.5569667966636,0.95
2016-03-17 15:20:26+00:00,45839.77999999999,28.6,77.1,532.0,1017.3,4.3,0.0,0.187,0.365,915.971308457896,0.89
2016-03-17 15:50:26+00:00,44392.208,28.2,79.0,306.7,571.4,4.5,0.0,0.187,0.364,774.6665290035278,0.81
2016-03-17 16:20:26+00:00,39808.23,28.0,80.7,196.2,392.4,3.4,0.0,0.186,0.364,620.0613621267042,0.73
2016-03-17 16:50:26+00:00,32087.846,28.1,80.7,191.1,382.8,3.9,0.0,0.186,0.364,454.8022068324965,0.73
2016-03-17 17:20:26+00:00,28227.654,27.4,84.8,77.6,161.6,3.3,0.0,0.186,0.364,281.7178286756352,0.55
2016-03-17 17:50:26+00:00,22919.89,27.3,87.3,29.8,69.6,3.8,0.0,0.186,0.364,103.77093938351643,0.46
2016-03-17 18:20:26+00:00,16888.339999999997,26.9,88.3,3.4,16.6,3.7,0.0,0.186,0.365,0.0,0.41
2016-03-17 18:50:26+00:00,13269.41,25.9,95.4,0.0,8.3,2.9,0.0,0.186,0.365,0.0,0.15
2016-03-17 19:20:26+00:00,9167.955999999998,25.6,95.6,0.0,8.1,2.6,0.0,0.186,0.365,0.0,0.14
2016-03-17 19:50:26+00:00,6755.335999999999,25.4,95.8,0.0,8.4,2.1,0.6,0.186,0.365,0.0,0.14
2016-03-17 20:20:26+00:00,5549.026,25.6,96.4,0.0,8.1,1.9,0.0,0.186,0.365,0.0,0.12
2016-03-17 20:50:26+00:00,4101.454,25.8,94.3,0.0,8.4,2.8,0.2,0.186,0.365,0.0,0.19
2016-03-17 21:20:26+00:00,2412.62,26.1,93.9,0.0,8.6,3.1,1.2,0.187,0.365,0.0,0.21
2016-03-17 21:50:26+00:00,2171.358,26.1,94.5,0.0,8.9,2.6,0.0,0.187,0.365,0.0,0.19
