solar_TIMESTAMP,GUF_GUY_GUY_Ssp_Js_1,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2014-01-31 15:14:50+00:00,487.008,23.5,90.6,181.5,374.2,1.8,0.0,0.276,0.381,902.9370652599572,0.27
2014-01-31 15:44:50+00:00,669.636,24.1,90.6,250.9,495.0,2.1,0.0,0.27,0.382,770.506010018888,0.28
2014-01-31 16:14:50+00:00,852.2640000000001,24.5,88.7,123.4,248.5,2.6,0.0,0.265,0.382,624.233561811032,0.35
2014-01-31 16:44:50+00:00,1034.892,23.6,88.5,70.1,150.3,4.6,1.6,0.265,0.382,466.6219766937455,0.33
2014-01-31 17:14:50+00:00,730.512,22.9,90.4,58.9,120.6,3.4,0.4,0.269,0.383,300.3674904362122,0.27
2014-01-31 17:44:50+00:00,852.2640000000001,23.2,90.7,12.2,24.4,3.6,0.0,0.269,0.383,128.31419458673477,0.26
2014-01-31 18:14:50+00:00,852.2640000000001,23.1,90.8,2.0,2.3,3.6,0.4,0.267,0.383,0.0,0.26
2014-01-31 18:44:50+00:00,669.636,23.2,90.8,0.0,1.3,2.8,0.0,0.265,0.384,0.0,0.26
2014-01-31 19:14:50+00:00,669.636,23.3,90.8,0.1,1.5,2.9,1.8,0.266,0.384,0.0,0.26
2014-01-31 19:44:50+00:00,608.76,23.0,90.6,0.2,1.6,2.9,0.0,0.272,0.384,0.0,0.26
2014-01-31 20:14:50+00:00,608.76,23.2,90.6,0.1,0.8,2.7,0.6,0.271,0.384,0.0,0.27
2014-01-31 20:44:50+00:00,913.14,23.4,90.9,0.0,1.7,3.3,1.4,0.272,0.384,0.0,0.26
2014-01-31 21:14:50+00:00,1339.272,23.3,91.0,0.0,1.5,3.1,2.6,0.304,0.385,0.0,0.26
2014-01-31 21:44:50+00:00,1217.52,23.4,91.5,0.0,0.4,3.5,3.8,0.304,0.385,0.0,0.24
2014-01-31 22:14:50+00:00,1339.272,23.3,91.5,0.1,1.2,4.6,4.2,0.309,0.385,0.0,0.24
2014-01-31 22:44:50+00:00,1339.272,23.2,91.4,0.0,2.0,3.8,0.0,0.299,0.385,0.0,0.24
2014-01-31 23:14:50+00:00,1217.52,23.5,91.2,0.0,0.6,3.2,0.2,0.283,0.386,0.0,0.25
2014-01-31 23:44:50+00:00,913.14,23.6,90.3,0.0,1.5,2.4,0.0,0.274,0.387,0.0,0.28
2014-02-01 00:14:42+00:00,1034.892,23.8,90.6,0.0,1.5,3.0,0.0,0.269,0.387,0.0,0.28
2014-02-01 00:44:42+00:00,1217.52,24.1,89.9,0.0,0.8,3.3,0.2,0.265,0.387,0.0,0.3
2014-02-01 01:14:42+00:00,1034.892,24.2,89.4,0.0,1.3,3.1,0.0,0.262,0.387,0.0,0.32
2014-02-01 01:44:42+00:00,913.14,24.2,89.8,0.0,1.1,2.7,0.0,0.26,0.387,0.0,0.31
2014-02-01 02:14:42+00:00,1034.892,24.3,89.2,0.0,1.0,3.4,0.0,0.258,0.387,0.0,0.33
2014-02-01 02:44:42+00:00,1095.768,24.3,88.4,0.0,1.4,3.5,0.0,0.256,0.387,0.0,0.35
2014-02-01 03:14:42+00:00,1034.892,24.4,88.1,0.0,2.1,3.1,0.0,0.254,0.387,0.0,0.36
2014-02-01 03:44:42+00:00,913.14,24.4,88.1,0.0,1.1,3.1,0.0,0.253,0.387,0.0,0.36
2014-02-01 04:14:42+00:00,913.14,24.4,87.8,0.0,1.2,3.2,0.0,0.252,0.387,0.0,0.37
2014-02-01 04:44:42+00:00,913.14,24.4,87.2,0.0,1.7,2.9,0.0,0.25,0.387,0.0,0.39
2014-02-01 05:14:42+00:00,913.14,24.3,88.2,0.0,0.4,2.5,0.4,0.25,0.387,0.0,0.36
2014-02-01 05:44:42+00:00,1034.892,24.2,89.2,0.0,1.9,3.3,0.4,0.249,0.387,0.0,0.33
2014-02-01 06:14:42+00:00,913.14,24.2,89.1,2.2,2.4,2.5,0.0,0.248,0.387,0.0,0.33
2014-02-01 06:44:42+00:00,1034.892,24.2,89.1,19.0,34.1,2.9,0.0,0.248,0.387,143.8295285176177,0.33
2014-02-01 07:14:42+00:00,913.14,24.5,88.6,53.9,102.4,2.8,0.0,0.247,0.387,315.7200785424162,0.35
2014-02-01 07:44:42+00:00,1217.52,24.7,87.3,111.5,225.1,3.2,0.0,0.247,0.387,481.559836471836,0.4
2014-02-01 08:14:42+00:00,1826.28,25.1,85.8,185.6,363.1,3.9,0.0,0.246,0.387,638.5117644491338,0.45
2014-02-01 08:44:42+00:00,2617.668,25.3,85.0,158.5,313.9,3.5,0.0,0.245,0.387,783.8908667233502,0.48
2014-02-01 09:14:42+00:00,3774.312,25.5,84.6,269.2,537.6,3.7,0.0,0.245,0.387,915.2101223366049,0.5
2014-02-01 09:44:42+00:00,7670.376,26.1,81.2,524.7,1001.6,4.7,0.0,0.244,0.387,1030.223031117346,0.64
2014-02-01 10:14:42+00:00,9861.912,26.5,77.6,571.4,1092.6,5.5,0.0,0.243,0.387,1126.9620451340015,0.78
2014-02-01 10:44:42+00:00,10470.672,26.7,76.4,568.5,1090.6,5.2,0.0,0.242,0.387,1203.7722281480176,0.83
2014-02-01 11:14:42+00:00,10470.672,26.6,75.9,561.7,1071.6,6.3,0.0,0.241,0.387,1259.3395672404963,0.84
2014-02-01 11:44:42+00:00,10044.54,26.6,76.1,448.0,885.6,5.3,0.0,0.24,0.387,1292.7134522693768,0.83
2014-02-01 12:14:42+00:00,9253.152,26.6,76.7,410.0,823.6,5.3,0.0,0.24,0.387,1303.322938586027,0.81
2014-02-01 12:44:42+00:00,7305.119999999999,25.3,82.6,252.7,506.1,5.2,0.0,0.239,0.386,1290.9865147888486,0.56
2014-02-01 13:14:42+00:00,6148.476,25.1,84.5,338.0,679.6,4.4,0.0,0.238,0.386,1255.9152084016118,0.49
2014-02-01 13:44:42+00:00,6331.104,25.7,82.7,335.3,669.5,3.4,0.0,0.238,0.386,1198.708976332732,0.57
2014-02-01 14:14:42+00:00,5844.096,25.5,82.7,249.2,506.9,4.0,0.0,0.237,0.386,1120.346441849883,0.56
2014-02-01 14:44:42+00:00,4504.824,25.0,83.0,281.6,561.8,3.0,0.0,0.236,0.386,1022.168153627156,0.54
2014-02-01 15:14:42+00:00,5357.088,25.4,80.6,321.5,638.6,3.0,0.0,0.236,0.386,905.8536532407268,0.63
2014-02-01 15:44:42+00:00,6635.484,25.9,79.3,419.1,800.6,4.1,0.0,0.235,0.386,773.39274341062,0.69
2014-02-01 16:14:42+00:00,5661.468,26.0,79.8,243.8,466.8,3.5,0.0,0.235,0.386,627.0514484955778,0.68
2014-02-01 16:44:42+00:00,5844.096,26.2,78.0,269.3,502.6,4.1,0.0,0.234,0.386,469.3332495495599,0.75
2014-02-01 17:14:42+00:00,4078.692000000001,25.9,79.4,101.3,195.5,3.4,0.0,0.234,0.386,302.9362570903998,0.69
2014-02-01 17:44:42+00:00,2617.668,25.7,80.7,46.6,86.6,3.0,0.0,0.233,0.386,130.70705422515687,0.64
2014-02-01 18:14:42+00:00,1704.5280000000002,25.4,82.0,3.7,10.4,2.9,0.0,0.233,0.386,0.0,0.58
2014-02-01 18:44:42+00:00,1034.892,25.1,83.4,0.0,2.8,3.1,0.0,0.233,0.386,0.0,0.53
2014-02-01 19:14:42+00:00,852.2640000000001,25.0,82.2,0.0,0.7,3.4,0.0,0.232,0.385,0.0,0.56
2014-02-01 19:44:42+00:00,730.512,25.0,82.9,0.0,2.6,3.4,0.0,0.232,0.385,0.0,0.54
2014-02-01 20:14:42+00:00,608.76,25.0,82.0,0.0,0.5,3.5,0.0,0.232,0.385,0.0,0.57
2014-02-01 20:44:42+00:00,487.008,25.0,83.0,0.0,0.5,3.5,0.0,0.232,0.385,0.0,0.54
2014-02-01 21:14:42+00:00,365.256,24.9,83.9,0.0,1.6,3.4,0.0,0.232,0.385,0.0,0.51
2014-02-01 21:44:42+00:00,121.752,24.7,85.0,0.0,1.1,2.9,0.0,0.231,0.385,0.0,0.47
2014-02-01 22:14:42+00:00,60.876000000000005,24.7,86.3,0.0,2.2,2.9,0.0,0.231,0.385,0.0,0.42
2014-02-01 22:44:42+00:00,0.0,24.6,85.7,0.0,0.0,2.5,0.0,0.231,0.385,0.0,0.44
2014-02-01 23:14:42+00:00,547.884,24.4,85.2,0.0,2.5,3.1,0.0,0.231,0.385,0.0,0.45
2014-02-01 23:44:42+00:00,547.884,24.3,84.3,0.0,2.2,3.2,0.0,0.231,0.385,0.0,0.48
2014-02-02 00:14:35+00:00,547.884,24.3,84.1,0.0,1.2,3.0,0.0,0.23,0.385,0.0,0.48
2014-02-02 00:44:35+00:00,487.008,24.3,84.6,0.0,0.9,3.4,0.0,0.23,0.385,0.0,0.47
2014-02-02 01:14:35+00:00,487.008,24.2,85.3,0.0,1.8,3.1,0.0,0.23,0.385,0.0,0.44
2014-02-02 01:44:35+00:00,426.13200000000006,24.3,83.9,0.0,1.2,3.3,0.0,0.23,0.385,0.0,0.49
2014-02-02 02:14:35+00:00,487.008,24.2,83.3,0.0,0.0,3.0,0.0,0.23,0.385,0.0,0.5
2014-02-02 02:44:35+00:00,487.008,24.3,83.3,0.0,1.5,3.0,0.0,0.23,0.385,0.0,0.51
2014-02-02 03:14:35+00:00,487.008,24.2,83.0,0.0,2.1,3.5,0.0,0.229,0.385,0.0,0.51
2014-02-02 03:44:35+00:00,487.008,24.3,82.8,0.0,0.6,3.2,0.0,0.229,0.385,0.0,0.52
2014-02-02 04:14:35+00:00,547.884,24.3,82.9,0.0,1.7,3.1,0.0,0.229,0.385,0.0,0.52
2014-02-02 04:44:35+00:00,730.512,24.3,83.5,0.0,1.6,3.2,0.0,0.229,0.385,0.0,0.5
2014-02-02 05:14:35+00:00,669.636,24.3,82.8,0.0,1.7,3.6,0.0,0.229,0.385,0.0,0.52
2014-02-02 05:44:35+00:00,730.512,24.4,82.5,0.0,1.7,3.2,0.0,0.228,0.385,0.0,0.53
2014-02-02 06:14:35+00:00,913.14,24.4,82.2,1.5,5.0,3.2,0.0,0.228,0.385,0.0,0.54
2014-02-02 06:44:35+00:00,1217.52,24.5,81.4,41.6,73.5,2.9,0.0,0.228,0.385,143.2643145530511,0.57
2014-02-02 07:14:35+00:00,1582.776,24.6,81.7,82.8,161.5,2.2,0.0,0.228,0.385,315.40550284375774,0.57
2014-02-02 07:44:35+00:00,3530.8079999999995,25.1,81.5,257.3,464.0,2.3,0.0,0.228,0.385,481.51202031906325,0.59
2014-02-02 08:14:35+00:00,7426.871999999999,25.9,78.6,402.9,737.6,3.4,0.0,0.227,0.385,638.7422120436183,0.72
2014-02-02 08:44:35+00:00,9374.904,26.1,76.7,486.1,845.6,4.0,0.0,0.227,0.385,784.4062712486411,0.79
2014-02-02 09:14:35+00:00,10531.548,26.6,72.5,522.1,927.6,4.6,0.0,0.227,0.385,916.0122551896452,0.96
2014-02-02 09:44:35+00:00,10957.68,26.6,73.9,711.0,1351.6,5.1,0.0,0.226,0.385,1031.30871614105,0.91
2014-02-02 10:14:35+00:00,11322.936,26.9,71.0,532.7,1001.6,5.1,0.0,0.226,0.385,1128.323218214134,1.02
2014-02-02 10:44:35+00:00,12175.2,27.0,70.2,759.0,1553.6,5.2,0.0,0.225,0.384,1205.396081065574,1.06
2014-02-02 11:14:35+00:00,11140.308,26.8,72.9,659.2,1242.6,4.8,0.0,0.225,0.384,1261.2087732168636,0.95
2014-02-02 11:44:35+00:00,11566.44,27.0,68.3,660.6,1267.6,4.8,0.0,0.224,0.384,1294.8064692365492,1.13
2014-02-02 12:14:35+00:00,11749.068,27.3,67.2,819.0,1544.6,4.2,0.0,0.223,0.384,1305.6143848760505,1.19
2014-02-02 12:44:35+00:00,11566.44,27.4,68.4,774.0,1492.6,3.2,0.0,0.223,0.384,1293.4476106931277,1.15
2014-02-02 13:14:35+00:00,11749.068,27.4,67.1,798.0,1537.6,4.2,0.0,0.222,0.384,1258.5142759204473,1.2
2014-02-02 13:44:35+00:00,10348.92,27.2,67.3,714.0,1341.6,4.3,0.0,0.222,0.384,1201.411988439052,1.18
2014-02-02 14:14:35+00:00,9740.16,26.8,71.2,584.3,1114.6,4.1,0.0,0.221,0.384,1123.1176117452628,1.01
2014-02-02 14:44:35+00:00,7426.871999999999,26.1,74.4,402.1,762.6,3.3,0.0,0.221,0.384,1024.9705537872064,0.86
2014-02-02 15:14:35+00:00,9192.276,27.0,69.4,649.9,1212.6,2.9,0.0,0.22,0.384,908.64985354306,1.09
2014-02-02 15:44:35+00:00,9740.16,27.3,67.6,596.5,1132.6,3.7,0.0,0.22,0.383,776.1454573190214,1.17
2014-02-02 16:14:35+00:00,7792.128000000001,27.0,69.5,313.7,584.5,3.2,0.0,0.219,0.383,629.7241761460687,1.09
2014-02-02 16:44:35+00:00,6757.236000000001,26.8,71.2,307.5,572.3,3.1,0.0,0.219,0.382,471.8909066474949,1.01
2014-02-02 17:14:35+00:00,3835.188,24.5,82.9,227.5,411.8,4.8,1.4,0.221,0.382,305.3457787832704,0.52
2014-02-02 17:44:35+00:00,1278.396,23.4,85.2,49.3,94.7,2.5,0.0,0.223,0.382,132.9379635577047,0.43
2014-02-02 18:14:35+00:00,487.008,23.8,81.1,4.3,12.2,1.4,0.0,0.223,0.382,0.0,0.56
2014-02-02 18:44:35+00:00,426.13200000000006,24.4,76.8,0.0,3.0,2.7,0.0,0.223,0.382,0.0,0.71
2014-02-02 19:14:35+00:00,243.504,24.7,76.6,0.0,0.9,3.0,0.0,0.223,0.382,0.0,0.73
2014-02-02 19:44:35+00:00,182.628,24.7,78.3,0.0,1.0,2.4,0.0,0.223,0.382,0.0,0.67
2014-02-02 20:14:35+00:00,182.628,24.7,79.7,0.0,1.3,2.3,0.0,0.223,0.382,0.0,0.63
2014-02-02 20:44:35+00:00,60.876000000000005,24.9,80.8,0.0,1.5,2.0,0.0,0.223,0.382,0.0,0.6
2014-02-02 21:14:35+00:00,60.876000000000005,24.7,82.6,0.0,1.2,1.4,0.0,0.223,0.382,0.0,0.54
2014-02-02 21:44:35+00:00,60.876000000000005,24.1,85.0,0.0,1.1,0.9,0.0,0.223,0.382,0.0,0.45
2014-02-02 22:14:35+00:00,60.876000000000005,24.2,84.7,0.0,1.6,2.0,0.0,0.223,0.381,0.0,0.46
2014-02-02 22:44:35+00:00,0.0,24.0,84.0,0.0,1.1,1.6,0.0,0.223,0.381,0.0,0.48
2014-02-02 23:14:35+00:00,0.0,24.1,84.3,0.0,0.2,1.4,0.0,0.223,0.381,0.0,0.47
2014-02-02 23:44:35+00:00,60.876000000000005,24.2,85.6,0.0,0.9,1.7,0.0,0.223,0.381,0.0,0.44
2014-02-03 00:14:29+00:00,60.876000000000005,24.2,85.3,0.0,0.9,2.7,0.0,0.223,0.381,0.0,0.44
2014-02-03 00:44:29+00:00,121.752,23.6,86.1,0.4,0.8,3.9,0.6,0.223,0.381,0.0,0.4
2014-02-03 01:14:29+00:00,121.752,22.7,88.9,0.0,0.9,2.4,0.0,0.223,0.381,0.0,0.31
2014-02-03 01:44:29+00:00,60.876000000000005,22.9,87.6,0.0,0.9,2.1,0.0,0.224,0.381,0.0,0.35
2014-02-03 02:14:29+00:00,60.876000000000005,23.4,85.2,0.0,1.6,2.3,0.0,0.224,0.381,0.0,0.42
2014-02-03 02:44:29+00:00,60.876000000000005,23.7,84.9,0.0,1.5,2.4,0.0,0.224,0.381,0.0,0.44
2014-02-03 03:14:29+00:00,60.876000000000005,23.7,85.1,0.0,1.2,2.3,0.0,0.224,0.381,0.0,0.44
2014-02-03 03:44:29+00:00,60.876000000000005,23.6,85.6,0.0,1.2,2.4,0.0,0.224,0.381,0.0,0.42
2014-02-03 04:14:29+00:00,60.876000000000005,23.8,84.0,0.0,1.2,2.7,0.0,0.224,0.381,0.0,0.47
2014-02-03 04:44:29+00:00,60.876000000000005,24.0,82.9,0.0,0.3,2.6,0.0,0.224,0.381,0.0,0.51
2014-02-03 05:14:29+00:00,60.876000000000005,24.0,83.3,0.0,0.9,2.4,0.0,0.224,0.381,0.0,0.5
2014-02-03 05:44:29+00:00,60.876000000000005,23.5,85.4,0.0,0.8,1.5,0.0,0.224,0.381,0.0,0.42
2014-02-03 06:14:29+00:00,60.876000000000005,23.5,85.8,3.0,7.1,2.0,0.0,0.224,0.38,0.0,0.41
2014-02-03 06:44:29+00:00,60.876000000000005,23.9,83.1,57.5,109.0,2.7,0.0,0.224,0.38,142.88101633788912,0.5
2014-02-03 07:14:29+00:00,60.876000000000005,24.2,81.9,118.8,264.2,2.6,0.0,0.224,0.38,315.266418898668,0.55
2014-02-03 07:44:29+00:00,974.016,24.9,80.8,277.8,508.1,2.3,0.0,0.224,0.38,481.6304669548284,0.6
2014-02-03 08:14:29+00:00,4200.444,25.4,78.4,405.1,748.6,3.3,0.0,0.224,0.38,639.1270463108696,0.7
2014-02-03 08:44:29+00:00,7974.755999999999,25.9,75.8,532.5,937.6,3.6,0.0,0.224,0.38,785.0617422763917,0.81
2014-02-03 09:14:29+00:00,8644.392,26.1,74.8,401.9,730.6,4.1,0.0,0.224,0.38,916.9379352202916,0.85
2014-02-03 09:44:29+00:00,9192.276,26.3,72.7,580.4,1079.6,4.4,0.0,0.223,0.38,1032.499512378496,0.93
2014-02-03 10:14:29+00:00,10531.548,26.6,70.0,761.0,1473.6,4.0,0.0,0.223,0.38,1129.7694652048551,1.05
2014-02-03 10:44:29+00:00,11322.936,26.9,68.5,769.0,1512.6,4.3,0.0,0.222,0.38,1207.0837119418295,1.12
2014-02-03 11:14:29+00:00,11566.44,27.1,67.4,843.0,1583.6,4.5,0.0,0.222,0.38,1263.1195667721418,1.17
2014-02-03 11:44:29+00:00,10957.68,27.0,67.9,731.0,1392.6,4.4,0.0,0.221,0.38,1296.9183684962488,1.14
2014-02-03 12:14:29+00:00,11566.44,27.2,67.6,847.0,1668.6,4.0,0.0,0.221,0.379,1307.901881596238,1.17
2014-02-03 12:44:29+00:00,9740.16,27.0,69.3,593.3,1105.6,3.6,0.0,0.22,0.379,1295.882189087111,1.09
2014-02-03 13:14:29+00:00,10348.92,27.2,68.9,852.0,1577.6,3.6,0.0,0.22,0.379,1261.064907896473,1.12
2014-02-03 13:44:29+00:00,8644.392,27.2,69.7,526.7,916.6,3.7,0.0,0.219,0.378,1204.0456717501966,1.09
2014-02-03 14:14:29+00:00,9192.276,27.0,69.9,603.8,1101.6,4.9,0.0,0.219,0.378,1125.7999417196295,1.07
2014-02-03 14:44:29+00:00,9983.664,27.2,67.8,712.0,1312.6,4.1,0.0,0.218,0.378,1027.6663187353358,1.16
2014-02-03 15:14:29+00:00,10714.176,27.4,65.3,704.0,1289.6,3.7,0.0,0.218,0.378,911.3236435397988,1.26
2014-02-03 15:44:29+00:00,10348.92,27.4,64.3,519.9,974.6,3.7,0.0,0.217,0.378,778.7622758359862,1.31
2014-02-03 16:14:29+00:00,7426.871999999999,27.0,67.2,248.4,494.5,2.6,0.0,0.217,0.377,632.2500439703717,1.17
2014-02-03 16:44:29+00:00,5844.096,26.7,69.8,206.0,396.7,2.5,0.0,0.216,0.377,474.2934476668957,1.06
2014-02-03 17:14:29+00:00,3713.436,26.2,72.4,113.5,218.8,2.1,0.0,0.216,0.377,307.59477753905145,0.94
2014-02-03 17:44:29+00:00,2313.288,25.9,74.4,33.4,68.0,2.2,0.0,0.216,0.377,135.00588496435518,0.85
2014-02-03 18:14:29+00:00,1217.52,25.6,76.3,2.5,7.0,2.0,0.0,0.216,0.377,0.0,0.78
2014-02-03 18:44:29+00:00,669.636,25.4,77.7,0.0,1.3,2.6,0.0,0.215,0.377,0.0,0.72
2014-02-03 19:14:29+00:00,487.008,25.3,78.5,0.0,1.2,2.7,0.0,0.215,0.377,0.0,0.69
2014-02-03 19:44:29+00:00,365.256,25.3,78.7,0.0,1.1,2.9,0.0,0.215,0.377,0.0,0.69
2014-02-03 20:14:29+00:00,243.504,25.1,81.3,0.0,1.1,2.6,0.0,0.215,0.377,0.0,0.6
2014-02-03 20:44:29+00:00,182.628,25.1,81.9,0.0,1.2,2.2,0.0,0.215,0.377,0.0,0.58
2014-02-03 21:14:29+00:00,60.876000000000005,25.2,81.7,0.0,1.8,2.2,0.0,0.215,0.376,0.0,0.59
2014-02-03 21:44:29+00:00,121.752,25.4,81.0,0.0,1.9,3.0,0.0,0.215,0.376,0.0,0.61
2014-02-03 22:14:29+00:00,121.752,25.0,81.9,0.0,0.3,2.9,0.0,0.215,0.376,0.0,0.57
2014-02-03 22:44:29+00:00,60.876000000000005,24.9,82.8,0.0,1.4,2.7,0.0,0.215,0.376,0.0,0.54
2014-02-03 23:14:29+00:00,182.628,24.8,84.0,0.0,1.9,2.5,0.0,0.214,0.376,0.0,0.5
2014-02-03 23:44:29+00:00,121.752,24.7,84.2,0.0,1.2,2.8,0.0,0.214,0.376,0.0,0.49
2014-02-04 00:14:24+00:00,60.876000000000005,24.7,84.0,0.0,1.3,2.8,0.0,0.214,0.376,0.0,0.5
2014-02-04 00:44:24+00:00,60.876000000000005,24.8,84.1,0.0,0.4,2.5,0.0,0.214,0.376,0.0,0.5
2014-02-04 01:14:24+00:00,60.876000000000005,24.9,83.8,0.0,1.2,2.7,0.0,0.214,0.376,0.0,0.51
2014-02-04 01:44:24+00:00,60.876000000000005,24.8,84.0,0.0,2.0,1.7,0.0,0.214,0.376,0.0,0.5
2014-02-04 02:14:24+00:00,60.876000000000005,24.5,85.4,0.0,0.7,1.1,0.0,0.214,0.376,0.0,0.45
2014-02-04 02:44:24+00:00,0.0,24.5,85.5,0.0,1.9,1.4,0.0,0.214,0.376,0.0,0.45
2014-02-04 03:14:24+00:00,0.0,24.4,85.6,0.0,1.0,1.3,0.0,0.214,0.375,0.0,0.44
2014-02-04 03:44:24+00:00,60.876000000000005,24.5,85.0,0.0,0.5,1.7,0.0,0.214,0.375,0.0,0.46
2014-02-04 04:14:24+00:00,0.0,24.3,85.8,0.0,1.1,1.2,0.0,0.214,0.375,0.0,0.43
2014-02-04 04:44:24+00:00,0.0,24.4,85.5,0.0,1.0,1.5,0.0,0.214,0.375,0.0,0.44
2014-02-04 05:14:24+00:00,0.0,24.1,85.7,0.0,0.8,0.4,0.0,0.214,0.375,0.0,0.43
2014-02-04 05:44:24+00:00,0.0,23.9,87.2,0.0,1.7,0.1,0.0,0.214,0.375,0.0,0.38
2014-02-04 06:14:24+00:00,60.876000000000005,23.5,88.0,2.5,4.3,1.2,0.0,0.214,0.375,0.0,0.35
2014-02-04 06:44:24+00:00,60.876000000000005,23.0,89.7,35.9,61.7,1.5,0.0,0.214,0.375,142.67961275795406,0.29
2014-02-04 07:14:24+00:00,60.876000000000005,23.5,90.1,107.0,218.7,0.8,0.2,0.214,0.375,315.30253474183087,0.29
2014-02-04 07:44:24+00:00,60.876000000000005,24.3,89.2,196.5,393.2,0.5,0.0,0.214,0.375,481.9146143133491,0.33
2014-02-04 08:14:24+00:00,243.504,24.8,88.6,224.8,441.3,0.3,0.0,0.214,0.375,639.6654405288216,0.36
2014-02-04 08:44:24+00:00,1887.156,25.6,85.0,304.8,632.3,1.6,0.0,0.214,0.375,785.8561984711204,0.49
2014-02-04 09:14:24+00:00,6087.6,26.4,78.4,413.6,798.6,2.7,0.0,0.214,0.375,917.9858409476911,0.74
2014-02-04 09:44:24+00:00,8583.516,26.7,76.4,507.0,953.6,3.3,0.0,0.213,0.375,1033.7938768461086,0.83
2014-02-04 10:14:24+00:00,8218.26,26.8,75.5,406.4,772.6,3.0,0.0,0.213,0.375,1131.2990441134036,0.86
2014-02-04 10:44:24+00:00,7548.624,26.6,75.7,303.1,602.9,4.4,0.0,0.213,0.375,1208.8332057294294,0.84
2014-02-04 11:14:24+00:00,3287.304,24.9,85.8,257.7,534.3,3.4,0.2,0.212,0.375,1265.069888769514,0.45
2014-02-04 11:44:24+00:00,2435.04,25.6,85.0,346.3,709.6,1.7,0.0,0.212,0.375,1299.046978295119,0.49
2014-02-04 12:14:24+00:00,5052.708,26.5,80.2,495.8,984.6,3.0,0.0,0.212,0.374,1310.1831778110284,0.68
2014-02-04 12:44:24+00:00,7548.624,26.8,76.5,460.6,911.6,3.8,0.0,0.212,0.374,1298.2879546683089,0.83
2014-02-04 13:14:24+00:00,8583.516,27.0,75.8,483.4,949.6,3.7,0.0,0.212,0.374,1263.5648002518926,0.86
2014-02-04 13:44:24+00:00,8035.632,26.9,76.6,391.4,762.6,3.6,0.0,0.211,0.374,1206.6077491629014,0.83
2014-02-04 14:14:24+00:00,7365.996,26.8,76.9,353.7,705.6,3.2,0.0,0.211,0.374,1128.3912169312991,0.81
2014-02-04 14:44:24+00:00,8218.26,27.0,75.8,498.7,978.6,3.9,0.0,0.211,0.374,1030.2533301026808,0.86
2014-02-04 15:14:24+00:00,7061.615999999999,26.8,76.6,243.6,490.6,4.0,0.0,0.211,0.374,913.8730338760614,0.83
2014-02-04 15:44:24+00:00,5478.84,26.3,79.7,217.8,440.5,3.2,0.2,0.21,0.374,781.2413689256745,0.69
2014-02-04 16:14:24+00:00,2922.048,25.9,83.9,215.7,435.4,2.3,0.0,0.21,0.374,634.6274087944572,0.54
2014-02-04 16:44:24+00:00,3043.8,26.2,80.9,103.0,204.5,3.0,0.0,0.21,0.374,476.539440596764,0.65
2014-02-04 17:14:24+00:00,2556.792,26.1,81.2,48.1,97.5,2.7,0.0,0.21,0.374,309.68205314688413,0.63
2014-02-04 17:44:24+00:00,1887.156,25.9,83.0,19.3,36.8,3.2,0.0,0.21,0.374,136.90986664834784,0.57
2014-02-04 18:14:24+00:00,1461.024,25.8,82.6,2.1,5.0,3.6,0.0,0.21,0.374,0.0,0.58
2014-02-04 18:44:24+00:00,913.14,25.6,83.0,0.0,1.5,2.4,0.8,0.21,0.374,0.0,0.56
2014-02-04 19:14:24+00:00,547.884,25.0,87.0,0.5,1.1,3.3,1.2,0.214,0.374,0.0,0.41
2014-02-04 19:44:24+00:00,365.256,25.0,87.7,0.3,1.2,3.5,0.0,0.217,0.374,0.0,0.39
2014-02-04 20:14:24+00:00,182.628,25.0,86.7,0.3,1.0,2.8,0.0,0.218,0.373,0.0,0.42
2014-02-04 20:44:24+00:00,121.752,25.0,86.8,0.5,1.5,2.9,0.0,0.218,0.373,0.0,0.42
2014-02-04 21:14:24+00:00,182.628,25.1,87.1,0.0,0.4,3.3,0.0,0.218,0.373,0.0,0.41
2014-02-04 21:44:24+00:00,365.256,25.0,86.8,0.5,2.3,3.9,5.4,0.224,0.373,0.0,0.42
2014-02-04 22:14:24+00:00,243.504,23.9,90.1,0.1,0.5,3.0,5.8,0.295,0.373,0.0,0.29
2014-02-04 22:44:24+00:00,487.008,23.5,91.0,0.0,1.5,5.0,14.8,0.322,0.373,0.0,0.26
2014-02-04 23:14:24+00:00,60.876000000000005,23.4,91.4,0.0,1.1,3.6,4.0,0.313,0.373,0.0,0.25
2014-02-04 23:44:24+00:00,60.876000000000005,23.3,91.7,0.0,1.0,3.8,1.8,0.299,0.373,0.0,0.24
2014-02-05 00:14:19+00:00,60.876000000000005,23.1,91.8,0.0,1.6,2.9,2.0,0.297,0.373,0.0,0.23
2014-02-05 00:44:19+00:00,0.0,23.2,92.0,0.0,0.9,2.5,2.4,0.297,0.373,0.0,0.23
2014-02-05 01:14:19+00:00,182.628,23.3,92.0,0.0,1.0,3.3,1.4,0.297,0.373,0.0,0.23
2014-02-05 01:44:19+00:00,182.628,23.1,92.0,0.0,1.4,2.4,0.2,0.29,0.373,0.0,0.23
2014-02-05 02:14:19+00:00,121.752,23.2,92.1,0.0,1.0,2.2,2.4,0.285,0.373,0.0,0.22
2014-02-05 02:44:19+00:00,0.0,23.3,92.0,0.0,1.3,1.5,2.0,0.289,0.373,0.0,0.23
